,auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
7562,OAA,2014,SILVER,ACURA,TSX 4C,TECH PKG,4DSN,4G,A,24306,31,1,4905510,17100,2017-03-28
7563,OAA,2015,BLACK,ACURA,TLX FWD V6,V6 ADVANCE,4DSN,6G,A,29901,28,1,4905510,24000,2017-03-28
7564,OAA,2014,SILVER,ACURA,TSX 4C,SE,4DSN,4G,A,17759,28,2,4905510,15900,2017-03-28
7565,SVAA,1990,WHITE,ACURA,LEGEND,LS,4DSN,6G,5,235282,10,1,4916882,300,2017-03-28
7567,NVAA,2003,WHITE,ACURA,MDX AWD,TOURING,SUV,6G,A,134359,13,1,5209751,3500,2017-03-28
7568,BAA,2014,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,22616,44,1,5268582,25200,2017-03-28
7569,FAAO,2013,WHITE,ACURA,TL AWD V6,TECH,4DSN,6G,A,35651,38,4,5014720,17600,2017-03-28
7570,NADE,2013,WHITE,ACURA,TL FWD V6,TECH,4DSN,6G,A,16614,46,1,5037305,17600,2017-03-28
7572,AAA,2014,SILVER,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,31478,39,1,4905510,18400,2017-03-28
7573,NADE,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,50745,31,1,4905510,27000,2017-03-28
7575,NADE,2015,BLUE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,43878,36,1,4905510,30100,2017-03-28
7577,NADE,2014,SILVER,ACURA,TSX 4C,SE,4DSN,4G,A,30007,42,1,4905510,16300,2017-03-28
7578,NADE,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,28741,40,1,4905510,18800,2017-03-28
7579,NADE,2014,WHITE,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,25031,38,1,4905510,23600,2017-03-28
7581,NASH,2008,GRAY,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,174172,35,1,4995547,5600,2017-03-28
7583,SCAA,2013,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,22172,39,1,4905515,15100,2017-03-28
7585,SCAA,2013,BLACK,ACURA,ILX,TECH PKG,4DSN,4G,A,26228,24,1,4905515,13500,2017-03-28
7588,BWAE,2010,GRAY,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,136974,10,1,4938080,5100,2017-03-28
7589,BWAE,2004,SILVER,ACURA,MDX 4X4,TOURING,SUV,6G,A,207767,10,1,4938270,400,2017-03-28
7590,SCAA,2009,BLACK,ACURA,TL FWD V6,TECH,4DSN,6G,A,1,10,3,5354760,2000,2017-03-28
7591,MAA,2013,GREY,ACURA,TL FWD V6,TECH,4DSN,6G,A,39474,31,1,4905510,14900,2017-03-28
7593,MAA,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,29534,34,1,4905510,17300,2017-03-28
7595,ALOH,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,30372,37,1,4905509,29250,2017-03-29
7601,CADE,2008,BLACK,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,217944,34,1,5367698,5600,2017-03-29
7604,NADE,2009,MAROON,ACURA,MDX,TECH PKG,SUV,6G,A,81242,25,2,5404258,14300,2017-03-29
7606,BCAA,2012,MAROON,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,104782,28,1,4997990,12200,2017-03-29
7614,NOAA,2010,BLACK,ACURA,TSX FWD V6,TECH PKG,4DSN,6G,A,110412,41,2,5032568,9100,2017-03-29
7617,BCAA,2007,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,121096,25,1,5011922,11000,2017-03-29
7629,CADE,2003,BLACK,ACURA,MDX AWD,TOURING,SUV,6G,A,270607,27,1,5035767,2200,2017-03-29
7636,LATL,2006,BLACK,ACURA,MDX 4X4,TOURING,SUV,6G,A,172278,37,1,5000015,3400,2017-03-29
7641,DADE,2009,BLUE,ACURA,TL AWD V6,TECH,4DSN,6G,A,127521,35,1,4945969,8300,2017-03-29
7647,BCAA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29356,35,1,4997069,30250,2017-03-29
7650,DALA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,35007,43,1,5323965,18800,2017-03-29
7651,DALA,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,35366,43,1,5323965,18750,2017-03-29
7656,SSAA,2010,COPPER,ACURA,MDX,TECH PKG,SUV,6G,A,45872,38,1,5409100,21000,2017-03-29
7657,BCAA,2005,BLUE,ACURA,MDX,TOURING,SUV,6G,A,156607,38,1,5182861,4600,2017-03-29
7658,BCAA,2007,SILVER,ACURA,TL,TYPE-S,4DSN,6G,A,70285,35,1,5326139,13000,2017-03-29
7659,KCAA,2007,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,144884,19,1,4918814,6800,2017-03-29
7661,NADE,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,38957,47,1,5071025,31500,2017-03-29
7667,CADE,2007,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,131233,31,1,5316375,8000,2017-03-29
7671,NAA,2012,GRAY,ACURA,TL AWD V6,TECH PKG,4DSN,6G,A,98981,34,1,4921208,11600,2017-03-29
7675,NADE,2008,BLACK,ACURA,RDX,TECH PKG,SUV,4GT,A,117933,28,1,5044225,7700,2017-03-29
7678,BCAA,2007,GREEN,ACURA,MDX,ELITE PKG,SUV,6G,A,120833,34,1,5056522,9900,2017-03-29
7679,CADE,2015,WHITE,ACURA,TLX FWD V6,V6 ADVANCE,4DSN,6G,A,32315,46,1,5404474,24250,2017-03-29
7681,NASH,2013,BLUE,ACURA,TL FWD V6,TECH,4DSN,6G,A,17163,39,1,5258127,17300,2017-03-29
7682,NASH,2015,BROWN,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,24100,47,1,5258127,25500,2017-03-29
7683,NASH,2016,WHITE,ACURA,MDX AWD,ADVANCE,SUV,6G,A,20786,48,3,5258127,42200,2017-03-29
7686,GOAA,2012,MAROON,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,132745,23,1,4938080,7100,2017-03-29
7689,DALA,2008,WHITE,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,116352,35,1,5239140,10800,2017-03-29
7690,DALA,2009,GRAY,ACURA,TL FWD V6,TECH,4DSN,6G,A,45993,42,1,5239140,13100,2017-03-29
7693,NADE,2014,WHITE,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,35653,43,1,4905515,18000,2017-03-29
7694,NADE,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,39234,42,1,4905515,17900,2017-03-29
7695,NADE,2014,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,56825,41,1,4905510,27200,2017-03-29
7696,NADE,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,23154,39,1,4905515,18600,2017-03-29
7698,NADE,2014,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,14198,36,1,4905510,32500,2017-03-29
7699,NADE,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,29769,31,3,4905510,17400,2017-03-29
7700,NADE,2015,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,52183,31,1,4905515,27000,2017-03-29
7702,NADE,2016,GRAY,ACURA,ILX,TECH PKG,4DSN,4G,A,24518,21,2,4905522,14500,2017-03-29
7703,NADE,2014,GRAY,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,20816,16,2,4905515,14900,2017-03-29
7705,DALA,2016,GRAY,ACURA,MDX FWD,TECH PKG,SUV,6G,A,9205,45,1,4996710,36750,2017-03-29
7706,NADE,2012,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,53415,29,3,5015131,13500,2017-03-29
7712,NADE,2012,BLACK,ACURA,TL AWD V6,TECH PKG,4DSN,6G,A,47041,20,1,4912163,13900,2017-03-29
7715,SVAA,2009,WHITE,ACURA,RL,TECH PKG,4DSN,6G,A,169333,36,1,5005989,8100,2017-03-29
7718,AAA,2011,BLACK,ACURA,RL,TECH PKG,4DSN,6G,A,127396,44,1,5217061,10900,2017-03-29
7724,THAA,2014,SILVER,ACURA,ILX,PREMIUM,4DSN,4G,A,30563,36,3,5407030,14000,2017-03-29
7725,SCAA,2013,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,12976,40,1,4905515,14400,2017-03-29
7726,BCAA,1998,GREEN,ACURA,INTEGRA,GS,2DHB,4G,A,210643,17,2,5060289,600,2017-03-29
7727,ALBA,2002,GRAY,ACURA,MDX AWD,TOURING,SUV,6G,A,218749,0,1,4935484,400,2017-03-29
7728,SSAA,1996,WHITE,ACURA,TL V6,PREMIUM,4DSN,6G,A,229458,30,1,4919480,250,2017-03-29
7729,UAA,1996,WHITE,ACURA,TL 5C,PREMIUM,4DSN,5G,A,203201,10,2,4938270,100,2017-03-29
7739,SCAA,2003,BLACK,ACURA,TL,TYPE-S,4DSN,6G,A,207408,15,1,5153315,1800,2017-03-30
7742,AAA,2010,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,119323,31,1,5000871,12800,2017-03-30
7743,CAAI,2014,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29410,41,1,4910970,30200,2017-03-30
7748,SCAA,2007,SILVER,ACURA,RDX,TECH PKG,SUV,4GT,A,147656,41,1,5112364,6300,2017-03-30
7749,WPBA,2014,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,32736,45,1,5114699,31400,2017-03-30
7750,AAA,2011,GRAY,ACURA,TL AWD V6,TECH PKG,4DSN,6G,A,101233,49,1,5289308,11600,2017-03-30
7753,NSAA,2007,SILVER,ACURA,RDX,TECH PKG,SUV,4GT,A,75313,39,1,5031481,11400,2017-03-30
7759,DFWA,2002,WHITE,ACURA,MDX AWD,TOURING,SUV,6G,A,170763,29,1,5028937,3300,2017-03-30
7762,FADA,2006,WHITE,ACURA,RSX,TYPE-S,2DCP,4G,6,179551,24,1,4903763,5500,2017-03-30
7766,FAA,2003,WHITE,ACURA,MDX AWD,TOURING,SUV,6G,A,127770,28,1,5034348,4100,2017-03-30
7768,PXAA,2004,BLACK,ACURA,MDX 4X4,TOURING,SUV,6G,A,176859,17,1,5321652,3000,2017-03-30
7771,TBAA,2015,BLUE,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,16592,45,1,5179684,26300,2017-03-30
7774,PXAA,2007,BLACK,ACURA,MDX,SPORT,SUV,6G,A,161132,14,1,5338039,6600,2017-03-30
7776,FAA,2007,GRAY,ACURA,MDX,SPORT,SUV,6G,A,165595,36,2,5066872,6500,2017-03-30
7777,MISS,1992,TAN,ACURA,VIGOR,GS,4DSN,5G,5,201040,10,1,5001131,300,2017-03-30
7780,FAA,2013,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,25214,32,4,5096771,15500,2017-03-30
7781,GCAA,2014,SILVER,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,41996,44,1,5000239,22000,2017-03-30
7782,GCAA,2012,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,76496,44,1,5000239,19500,2017-03-30
7783,SCAA,2006,BLACK,ACURA,MDX 4X4,TOURING,SUV,6G,A,131981,29,1,5392033,5000,2017-03-30
7785,SCAA,2009,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,100756,32,1,5018079,12900,2017-03-30
7786,SCAA,2011,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,92604,44,2,5034082,16600,2017-03-30
7789,FAA,2005,BLACK,ACURA,MDX,TOURING,SUV,6G,A,165735,36,1,5014714,4500,2017-03-30
7790,SCAA,2013,SILVER,ACURA,TL FWD V6,TECH,4DSN,6G,A,22921,28,1,4905515,16700,2017-03-30
7791,THAA,2014,SILVER,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,15439,39,1,5224991,19000,2017-03-30
7793,SCAA,2013,BLACK,ACURA,TL FWD V6,TECH,4DSN,6G,A,29554,42,1,4905515,17000,2017-03-30
7794,SCAA,2013,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,31783,32,1,4905515,13750,2017-03-30
7796,SCAA,2014,BLACK,ACURA,ILX,TECH PKG,4DSN,4G,A,21852,44,1,4905515,16500,2017-03-30
7800,SCAA,2013,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,22144,30,1,4905515,14000,2017-03-30
7802,SCAA,2013,WHITE,ACURA,TL FWD V6,TECH,4DSN,6G,A,34457,37,1,4905515,15500,2017-03-30
7808,THAA,2005,SILVER,ACURA,MDX,TOURING,SUV,6G,A,161347,32,1,5135202,3100,2017-03-30
7815,GCAA,2014,WHITE,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,53995,41,1,4905510,15900,2017-03-30
7816,GCAA,2014,BLACK,ACURA,TL AWD V6,TECH PKG,4DSN,6G,A,46851,41,1,4905510,21000,2017-03-30
7817,GCAA,2014,WHITE,ACURA,TSX 4C,SE,4DSN,4G,A,45360,38,1,4905510,15300,2017-03-30
7818,GCAA,2014,WHITE,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,15004,37,1,4905510,25500,2017-03-30
7820,GCAA,2014,BLACK,ACURA,TL AWD V6,TECH PKG,4DSN,6G,A,43573,36,1,4905510,21500,2017-03-30
7821,GCAA,2014,GRAY,ACURA,MDX FWD,TECH PKG,SUV,6G,A,41927,36,1,4905510,27750,2017-03-30
7822,GCAA,2014,BLACK,ACURA,RDX FWD,TECH PKG,SUV,6G,A,32190,35,2,4905510,23000,2017-03-30
7824,GCAA,2014,SILVER,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,45936,35,1,4905510,20750,2017-03-30
7825,GCAA,2014,WHITE,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,51835,35,1,4905510,16400,2017-03-30
7826,GCAA,2014,BLACK,ACURA,ILX,TECH PKG,4DSN,4G,A,40012,34,1,4905510,14900,2017-03-30
7827,GCAA,2014,WHITE,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,38658,22,1,4905510,16000,2017-03-30
7831,GCAA,2014,BLACK,ACURA,TSX 4C,SE,4DSN,4G,A,21845,21,1,4905510,15100,2017-03-30
7833,TAA,2008,GRAY,ACURA,CSX,NON,4DSN,4G,5,220125,25,1,5137854,2600,2017-03-30
7841,AAA,2014,WHITE,ACURA,MDX FWD,TECH PKG,SUV,6G,A,43486,39,1,5342070,28000,2017-03-30
7843,BAA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,77977,33,1,5240003,24125,2017-03-30
7848,AAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,29906,37,1,4905510,19000,2017-03-30
7849,AAA,2014,SILVER,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,22705,42,1,4905510,18800,2017-03-30
7850,AAA,2014,SILVER,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,29852,39,1,4905510,18500,2017-03-30
7851,FAAO,2014,SILVER,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,31355,39,1,4905510,18500,2017-03-30
7853,FAAO,2014,BLACK,ACURA,TL FWD V6,ADVANCE,4DSN,6G,A,36517,41,1,4905510,19800,2017-03-30
7855,GCAA,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,29669,42,1,4905510,18500,2017-03-30
7856,GCAA,2015,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,13383,43,1,4905510,29100,2017-03-30
7857,OAA,2013,BLACK,ACURA,TL FWD V6,TECH,4DSN,6G,A,58677,35,1,4905510,13900,2017-03-30
7859,DFWA,2003,BLUE,ACURA,TL,TYPE-S,4DSN,6G,A,177811,24,1,5019998,600,2017-03-30
7861,SKYA,2003,SILVER,ACURA,MDX AWD,TOURING,SUV,6G,A,170669,15,3,4937633,1200,2017-03-30
7864,MAA,2016,BLACK,ACURA,TLX FWD 4C,TECH PKG,4DSN,4G,A,3342,36,1,4905524,26000,2017-03-30
7866,MAA,2016,BLACK,ACURA,MDX AWD,ADVANCE,SUV,6G,A,13458,32,1,4905524,39300,2017-03-30
7868,MAA,2015,BLUE,ACURA,TLX AWD V6,V6 ADVANCE,4DSN,6G,A,16103,41,1,4905510,27800,2017-03-30
7871,MAA,2014,BLACK,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,22921,39,1,4905510,24100,2017-03-30
7874,MAA,2014,BLACK,ACURA,TSX 4C,SE,4DSN,4G,A,26652,39,1,4905510,16900,2017-03-30
7875,MAA,2014,WHITE,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,28198,37,1,4905510,18900,2017-03-30
7877,MAA,2014,WHITE,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,29104,42,3,4905510,16600,2017-03-30
7878,MAA,2014,BLACK,ACURA,TSX 4C,SE,4DSN,4G,A,29399,39,1,4905510,16800,2017-03-30
7879,MAA,2014,WHITE,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,30070,40,1,4905510,23500,2017-03-30
7883,MAA,2014,BLACK,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,33248,41,1,4905510,23500,2017-03-30
7887,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,37005,39,1,4905510,18100,2017-03-30
7888,MAA,2014,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,39012,38,1,4905510,29000,2017-03-30
7889,MAA,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,42074,41,4,4905510,16300,2017-03-30
7890,MAA,2014,BLUE,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,42230,36,1,4905515,17600,2017-03-30
7891,MAA,2014,BLACK,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,42857,39,1,4905510,21900,2017-03-30
7892,MAA,2014,BLACK,ACURA,TL FWD V6,SE,4DSN,6G,A,43944,37,3,4905510,15700,2017-03-30
7895,MAA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29708,35,2,4905510,29700,2017-03-30
7896,MAA,2014,BLUE,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,30029,35,3,4905510,18300,2017-03-30
7897,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,30920,32,3,4905510,16700,2017-03-30
7898,MAA,2014,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,31476,35,2,4905510,28300,2017-03-30
7900,MAA,2014,RED,ACURA,ILX,PREMIUM,4DSN,4G,A,34144,35,4,4905510,14200,2017-03-30
7904,MAA,2015,RED,ACURA,ILX,PREMIUM,4DSN,4G,A,37499,33,2,4905510,13800,2017-03-30
7905,MAA,2015,BLACK,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,38865,36,1,4905524,21400,2017-03-30
7906,MAA,2014,WHITE,ACURA,RLX FWD,ADV PKG,4DSN,6G,A,40488,34,1,4905510,23500,2017-03-30
7907,MAA,2014,SILVER,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,40981,36,2,4905510,16900,2017-03-30
7908,MAA,2014,WHITE,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,46480,34,2,4905510,15000,2017-03-30
7909,MAA,2014,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,46738,42,4,4905510,20100,2017-03-30
7910,MAA,2014,BLACK,ACURA,TSX 4C,SE,4DSN,4G,6,47896,35,1,4905510,15300,2017-03-30
7911,MAA,2014,SILVER,ACURA,MDX AWD,TECH PKG,SUV,6G,A,47908,36,1,4905510,27200,2017-03-30
7912,MAA,2014,WHITE,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,48664,39,1,4905510,19400,2017-03-30
7913,MAA,2014,BLACK,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,48974,39,1,4905510,20200,2017-03-30
7917,MAA,2015,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,55206,31,2,4905510,17700,2017-03-30
7918,MAA,2013,SILVER,ACURA,TL FWD V6,TECH,4DSN,6G,A,55371,35,2,4905510,13500,2017-03-30
7920,MAA,2014,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,34937,43,1,4910970,20600,2017-03-30
7924,MAA,2014,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,28562,41,1,4910970,30000,2017-03-30
7925,MAA,2014,RED,ACURA,MDX AWD,TECH PKG,SUV,6G,A,21755,40,1,4910970,32400,2017-03-30
7926,MAA,2014,BLUE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,39259,28,1,4910970,27800,2017-03-30
7929,MAA,2014,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,22917,28,1,4910970,23800,2017-03-30
7930,MAA,2014,WHITE,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,13871,27,1,4905510,17200,2017-03-30
7931,MAA,2013,SILVER,ACURA,TL FWD V6,TECH,4DSN,6G,A,23947,27,3,4905510,14200,2017-03-30
7932,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,31485,28,3,4905510,16700,2017-03-30
7933,MAA,2013,BLACK,ACURA,TSX 4C,SE,4DSN,4G,A,34959,27,1,4905510,14500,2017-03-30
7934,MAA,2014,BLACK,ACURA,TSX 4C,SE,4DSN,4G,A,53462,28,1,4905510,13600,2017-03-30
7935,MAA,2013,GREY,ACURA,TL FWD V6,TECH,4DSN,6G,A,37632,41,2,5236464,16000,2017-03-30
7936,MAA,2013,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,28834,34,1,4905510,12900,2017-03-30
7937,MAA,2014,SILVER,ACURA,ILX,TECH PKG,4DSN,4G,A,10465,46,1,4905510,16500,2017-03-30
7939,LMAA,2016,GRAY,ACURA,ILX,A-SPEC,4DSN,4G,A,6203,38,1,5004211,18800,2017-03-31
7940,LMAA,2014,WHITE,ACURA,RLX FWD,ADV PKG,4DSN,6G,A,21423,40,1,5153503,24400,2017-03-31
7943,LMAA,2013,BLACK,ACURA,TL FWD V6,TECH,4DSN,6G,A,71843,41,1,5007985,14200,2017-03-31
7944,NVAA,2007,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,120225,32,1,5349037,10750,2017-03-31
7947,NVAA,2008,BLACK,ACURA,RL,TECH PKG,4DSN,6G,A,80323,40,1,4938321,9900,2017-03-31
7948,NVAA,2014,BLACK,ACURA,TL AWD V6,TECH PKG,4DSN,6G,A,40146,38,1,5345018,21500,2017-03-31
7954,AYCA,2010,WHITE,ACURA,TL FWD V6,TECH,4DSN,6G,A,122935,42,1,5040489,10200,2017-03-31
7956,NVAA,2016,BLACK,ACURA,MDX FWD,TECH PKG,SUV,6G,A,16872,43,2,5218421,37225,2017-03-31
7958,BWAE,2011,WHITE,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,130132,22,2,5259401,7000,2017-03-31
7965,MAA,2008,MAROON,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,90581,22,1,5012213,11600,2017-03-31
7966,MAA,2014,GREY,ACURA,ILX,TECH PKG,4DSN,4G,A,48185,41,1,5056932,14500,2017-03-31
7967,MAA,2012,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,63084,43,1,5411558,14800,2017-03-31
7969,MAA,2010,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,103166,27,1,5040792,14600,2017-03-31
7970,MAA,2014,D CHERRY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,38369,28,2,5014530,29200,2017-03-31
7971,MAA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,47876,41,1,5014530,28750,2017-03-31
7972,MAA,2014,RED,ACURA,MDX AWD,TECH PKG,SUV,6G,A,28496,37,1,5014530,30600,2017-03-31
7973,MAA,2008,SILVER,ACURA,RDX,TECH PKG,SUV,4GT,A,47515,28,1,5379629,12500,2017-03-31
7974,MAA,2014,BLACK,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,51218,36,1,5265882,19900,2017-03-31
7976,MAA,2008,GREY,ACURA,MDX 4X4,SPORT,SUV,6G,A,89584,29,1,5372193,13700,2017-03-31
7979,MAA,2009,WHITE,ACURA,TL FWD V6,TECH,4DSN,6G,A,103059,37,1,5372193,10700,2017-03-31
7980,MAA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,20313,41,1,5054992,32500,2017-03-31
7981,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,23424,46,1,5054992,19900,2017-03-31
7987,MAA,2013,WHITE,ACURA,TL AWD V6,TECH,4DSN,6G,A,24278,28,5,5055661,19900,2017-03-31
7991,MAA,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,39821,28,2,4905510,14500,2017-03-31
7992,MAA,2014,SILVER,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,42316,29,2,4905510,15300,2017-03-31
7993,MAA,2014,RED,ACURA,MDX AWD,TECH PKG,SUV,6G,A,47364,29,3,4905510,24750,2017-03-31
7994,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,49895,29,2,4905510,15700,2017-03-31
7995,MAA,2014,BLACK,ACURA,RLX FWD,ADV PKG,4DSN,6G,A,26681,26,1,4905510,24100,2017-03-31
7996,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,30251,25,1,4905510,16000,2017-03-31
7998,MAA,2013,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,33859,19,1,4905510,18200,2017-03-31
7999,MAA,2014,GREY,ACURA,ILX,PREMIUM,4DSN,4G,A,36813,27,1,4905510,13250,2017-03-31
8002,MAA,2014,BLACK,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,35791,21,1,4905510,18500,2017-03-31
8003,MAA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36196,27,1,4925622,28000,2017-03-31
8004,MAA,2014,GREY,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,17643,35,1,4905510,18600,2017-03-31
8006,MAA,2014,SILVER,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,24735,38,1,4905510,17400,2017-03-31
8007,MAA,2014,RED,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29790,39,1,4905510,30700,2017-03-31
8008,MAA,2014,GREY,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,30449,42,1,4905510,17000,2017-03-31
8009,MAA,2014,GREY,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,30695,38,1,4905510,16900,2017-03-31
8010,MAA,2014,BLACK,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,31954,42,1,4905510,17100,2017-03-31
8011,MAA,2014,BLACK,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,33435,38,1,4905510,17500,2017-03-31
8013,MAA,2014,SILVER,ACURA,TL FWD V6,SPECIAL ED,4DSN,6G,A,35630,39,1,4905510,16600,2017-03-31
8014,MAA,2014,WHITE,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,37029,40,1,4905510,18800,2017-03-31
8015,MAA,2014,GREY,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,38611,38,1,4905510,17600,2017-03-31
8016,MAA,2014,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,38882,40,1,4905510,13800,2017-03-31
8017,MAA,2014,GREY,ACURA,ILX,TECH PKG,4DSN,4G,A,38961,38,1,4905510,14600,2017-03-31
8019,MAA,2014,RED,ACURA,TL FWD V6,TECH PKG,4DSN,6G,A,22457,36,1,4905510,18200,2017-03-31
