auction_code,car_year,color,make,model,body,transmission,mileage,condition_grade,times_run,sale_price,formatted_sold_date
FAAO,2013,GOLD,LEXUS,ES 350,4DSN,A,39828,38,2,20300,2017-06-28
FAAO,2015,WHITE,LEXUS,RX 350,SUV,A,15413,47,2,34900,2017-06-28
FAAO,2014,GRAY,LEXUS,GS 350,4DSN,A,41318,41,2,27500,2017-06-28
FAAO,2014,RED,LEXUS,CT,4DSN,A,34296,43,2,18400,2017-06-28
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,39771,37,2,28800,2017-06-28
FAAO,2014,WHITE,LEXUS,IS 350,4DSN,A,30502,37,2,28700,2017-06-28
FAAO,2014,BLACK,LEXUS,ES 300H,4DSN,A,25417,38,2,22500,2017-06-28
FAAO,2013,GRAY,LEXUS,ES 350,4DSN,A,27372,37,2,22100,2017-06-28
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,31128,38,2,23400,2017-06-28
FAAO,2014,GRAY,LEXUS,IS 250,4DSN,A,27358,34,2,23700,2017-06-28
MMAA,2015,WHITE,LEXUS,RC 350,2DCP,A,16343,48,1,37610,2017-06-28
RAA,2014,SILVER,LEXUS,ES 300H,4DSN,A,56557,41,1,20900,2017-06-28
PRAA,2014,RED,LEXUS,CT,4DSN,A,47760,28,7,12000,2017-06-29
AAA,2006,GREY,LEXUS,IS 250,4DSN,A,202490,23,2,3500,2017-06-29
WPBA,2016,GRAY,LEXUS,RX 350,SUV,A,19330,40,1,45400,2017-06-29
THAA,2014,BLACK,LEXUS,CT,4DSN,A,46858,28,1,16000,2017-06-29
PXAA,2015,GRAY,LEXUS,RX 350,SUV,A,26565,35,1,33000,2017-06-29
AAA,2015,GREY,LEXUS,ES 300H,4DSN,A,30057,38,1,24000,2017-06-29
THAA,2013,SILVER,LEXUS,ES 350,4DSN,A,75878,37,2,15200,2017-06-29
RAA,2013,SILVER,LEXUS,ES 350,4DSN,A,28357,35,1,22750,2017-06-29
RAA,2015,BLACK,LEXUS,CT,4DSN,A,35336,29,1,19250,2017-06-29
RAA,2017,RED,LEXUS,NX AWD 4C,SUV,A,4721,50,1,31750,2017-06-29
RAA,2016,BLACK,LEXUS,RX 350,SUV,A,11656,37,1,44100,2017-06-29
MAA,2015,BLACK,LEXUS,NX 200T AWD,SUV,A,14757,48,3,33500,2017-06-29
MAA,2016,WHITE,LEXUS,GX 460,SUV,A,25129,48,1,50000,2017-06-30
FAAO,2017,WHITE,LEXUS,RX FWD,SUV,A,12809,48,2,40600,2017-07-03
AAA,2014,BLACK,LEXUS,IS 350,4DSN,A,44098,39,3,26800,2017-07-03
AAA,2016,WHITE,LEXUS,RC 200T,2DCP,A,13362,44,2,33500,2017-07-03
AAA,2014,BROWN,LEXUS,ES 300H,4DSN,A,53091,32,1,20900,2017-07-03
BCAA,2014,BROWN,LEXUS,CT,4DSN,A,25121,41,1,17800,2017-07-03
DALA,2003,SILVER,LEXUS,ES 300,4DSN,A,218965,17,1,1100,2017-07-03
FAAO,2015,RED,LEXUS,IS 250,4DSN,A,11900,40,1,26000,2017-07-03
FAAO,2014,BLACK,LEXUS,IS 350,4DSN,A,16701,40,1,29000,2017-07-03
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,19215,27,1,24600,2017-07-03
FAAO,2014,BLACK,LEXUS,CT,4DSN,A,14009,42,1,20200,2017-07-03
FAAO,2013,WHITE,LEXUS,CT,4DSN,A,57820,41,1,14700,2017-07-03
FAAO,2013,GOLD,LEXUS,ES 350,4DSN,A,47684,35,2,19000,2017-07-03
FAAO,2015,SILVER,LEXUS,IS 350,4DSN,A,12862,43,3,31900,2017-07-03
FAAO,2015,BLUE,LEXUS,RC 350,2DCP,A,14320,41,2,34600,2017-07-03
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,57427,34,1,20900,2017-07-03
FAAO,2014,GRAY,LEXUS,LS 460,4DSN,A,42861,36,1,41500,2017-07-03
FAAO,2015,BLACK,LEXUS,IS 350,4DSN,A,18782,43,4,31500,2017-07-03
KCAA,2014,TAN,LEXUS,ES 300H,4DSN,A,19118,20,6,20300,2017-07-03
MMAA,2014,TAN,LEXUS,ES 300H,4DSN,A,21954,28,1,22100,2017-07-03
NADE,2014,GRAY,LEXUS,CT,4DSN,A,17928,21,4,16100,2017-07-03
NASH,2014,WHITE,LEXUS,CT,4DSN,A,43610,39,1,17400,2017-07-03
OAA,2015,BLACK,LEXUS,IS 350,4DSN,A,29028,42,2,31900,2017-07-03
PXAA,2014,BLACK,LEXUS,CT,4DSN,A,26590,37,1,18800,2017-07-03
SSAA,2006,GREY,LEXUS,IS 350,4DSN,A,90735,35,1,10200,2017-07-03
THAA,2014,GRAY,LEXUS,CT,4DSN,A,27127,44,2,17900,2017-07-03
THAA,2013,RED,LEXUS,CT,4DSN,A,37201,44,1,16200,2017-07-03
THAA,2016,RED,LEXUS,NX 200T FWD,SUV,A,19415,34,5,31900,2017-07-03
MAA,2015,GREY,LEXUS,IS 250,4DSN,A,13181,36,1,24700,2017-07-03
BCAA,2015,WHITE,LEXUS,CT,4DSN,A,12274,31,2,18800,2017-07-05
ALBA,2006,WHITE,LEXUS,IS 350,4DSN,A,89539,42,2,9000,2017-07-05
NADE,2011,BLACK,LEXUS,LS 460,4DSN,A,128597,21,2,16750,2017-07-05
BCAA,2007,SILVER,LEXUS,LS 460,4DSN,A,131780,41,1,10500,2017-07-05
SDAA,2015,GRAY,LEXUS,CT,4DSN,A,30876,36,6,16000,2017-07-05
SDAA,2015,BROWN,LEXUS,CT,4DSN,A,29996,28,4,16900,2017-07-05
MMAA,2013,BLACK,LEXUS,ES 350,4DSN,A,44230,31,1,19100,2017-07-05
SLAA,2008,BLUE,LEXUS,ES 350,4DSN,A,104326,28,1,10105,2017-07-05
SSAA,2016,BLACK,LEXUS,GX 460,SUV,A,30444,37,3,48000,2017-07-05
CNCA,2001,GREEN,LEXUS,LS430,4DSN,A,273692,13,1,1600,2017-07-05
OAA,2013,WHITE,LEXUS,ES 350,4DSN,A,97582,33,1,16100,2017-07-05
OAA,2015,GREY,LEXUS,RX 350,SUV,A,66061,47,1,29800,2017-07-05
OAA,2013,BLUE,LEXUS,ES 300H,4DSN,A,110025,35,4,15100,2017-07-05
NVAA,2015,SILVER,LEXUS,CT,4DSN,A,28878,39,3,18000,2017-07-05
OAA,2015,BLACK,LEXUS,ES 300H,4DSN,A,40565,43,1,25900,2017-07-05
RAA,2013,BLUE,LEXUS,ES 300H,4DSN,A,44719,37,1,19700,2017-07-05
RAA,2013,BLUE,LEXUS,ES 350,4DSN,A,18532,39,1,23900,2017-07-05
DFWA,2008,GRAY,LEXUS,LS 460,4DSN,A,114315,22,2,13000,2017-07-06
SPAA,2011,RED,LEXUS,CT,4DSN,A,45610,43,1,10800,2017-07-06
TBAA,2013,GOLD,LEXUS,ES 350,4DSN,A,64145,38,1,17500,2017-07-06
CINA,2013,BLACK,LEXUS,ES 300H,4DSN,A,103681,37,1,16500,2017-07-06
PXAA,2013,GRAY,LEXUS,ES 350,4DSN,A,25054,26,1,19800,2017-07-06
DALA,2017,GRAY,LEXUS,RX AWD,SUV,A,37,28,6,42100,2017-07-06
AAA,2015,BLACK,LEXUS,CT,4DSN,A,26872,35,1,17500,2017-07-06
AAA,2015,WHITE,LEXUS,RC 350,2DCP,A,48103,34,1,30500,2017-07-06
MAA,2013,WHITE,LEXUS,ES 350,4DSN,A,33899,30,1,21500,2017-07-06
MAA,2013,BROWN,LEXUS,LS 460,4DSN,A,32701,34,1,36250,2017-07-06
MAA,2014,WHITE,LEXUS,GS 350,4DSN,A,27312,31,1,30000,2017-07-06
MAA,2013,WHITE,LEXUS,ES 300H,4DSN,A,102036,36,4,15750,2017-07-06
LMAA,2013,WHITE,LEXUS,ES 350,4DSN,A,49992,35,3,19200,2017-07-07
MAA,2016,WHITE,LEXUS,NX 200T AWD,SUV,A,19256,47,1,35000,2017-07-07
MAA,2010,WHITE,LEXUS,GX 460,SUV,A,106047,27,1,20500,2017-07-07
MAA,2010,BLUE,LEXUS,HS 250H,4DSN,A,123355,35,2,6900,2017-07-07
MAA,2015,BLACK,LEXUS,ES 300H,4DSN,A,86384,32,3,19750,2017-07-07
BAA,2013,RED,LEXUS,ES 350,4DSN,A,18224,43,1,21999,2017-07-10
LMAA,2015,GRAY,LEXUS,RX 350,SUV,A,40720,31,3,30000,2017-07-10
AAA,2014,GREY,LEXUS,CT,4DSN,A,35847,41,1,17000,2017-07-10
AAA,2016,BLACK,LEXUS,NX 200T AWD,SUV,A,17138,43,2,36000,2017-07-10
BCAA,2014,GRAY,LEXUS,ES 300H,4DSN,A,33310,36,2,23600,2017-07-10
BCAA,2015,WHITE,LEXUS,ES 300H,4DSN,A,25713,37,2,26800,2017-07-10
FAAO,2016,SILVER,LEXUS,RX 350,SUV,A,19098,42,1,45600,2017-07-10
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,51104,29,1,22300,2017-07-10
RAA,2015,WHITE,LEXUS,CT,4DSN,A,39013,39,1,17700,2017-07-10
RAA,2015,WHITE,LEXUS,CT,4DSN,A,20484,27,2,17200,2017-07-10
SDAA,2014,BLACK,LEXUS,LS 460,4DSN,A,13818,29,2,45300,2017-07-10
MAA,2014,BROWN,LEXUS,CT,4DSN,A,30583,29,3,16400,2017-07-10
MAA,2014,BLACK,LEXUS,CT,4DSN,A,46502,29,2,15600,2017-07-10
FAAO,2013,WHITE,LEXUS,IS 350,4DSN,A,11331,34,1,27100,2017-07-11
BWAE,2006,BLUE,LEXUS,IS 250,4DSN,A,122587,31,3,7500,2017-07-11
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,23263,41,1,26800,2017-07-11
FAAO,2014,WHITE,LEXUS,LS 460,4DSN,A,34396,43,1,41400,2017-07-11
FAAO,2013,WHITE,LEXUS,ES 350,4DSN,A,46990,45,1,21500,2017-07-11
FAAO,2017,GRAY,LEXUS,RX FWD,SUV,A,5500,49,1,43600,2017-07-11
FAAO,2015,BLUE,LEXUS,RC F,2DCP,A,30177,39,1,41500,2017-07-11
FAAO,2014,WHITE,LEXUS,LS 460,4DSN,A,35369,35,1,37600,2017-07-11
FAAO,2016,BLACK,LEXUS,IS 200,4DSN,A,3500,47,1,30000,2017-07-11
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,42352,26,1,23600,2017-07-11
FAAO,2015,SILVER,LEXUS,RC 350,2DCP,A,17158,35,1,34200,2017-07-11
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,11871,27,1,24400,2017-07-11
FAAO,2014,GRAY,LEXUS,GS 350,4DSN,A,67450,34,1,24600,2017-07-11
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,28157,39,1,23800,2017-07-11
FAAO,2014,WHITE,LEXUS,IS 250,4DSN,A,17453,32,1,24700,2017-07-11
FAAO,2014,WHITE,LEXUS,IS 250,4DSN,A,49033,33,1,22200,2017-07-11
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,37130,41,1,23800,2017-07-11
FAAO,2015,BLUE,LEXUS,RX 350,SUV,A,10556,46,2,34800,2017-07-11
FAAO,2014,TAN,LEXUS,ES 300H,4DSN,A,23512,35,2,24000,2017-07-11
FAAO,2014,SILVER,LEXUS,IS 250,4DSN,A,42136,19,1,20700,2017-07-11
KCAA,2014,BLACK,LEXUS,GS 350,4DSN,A,22413,40,1,31200,2017-07-11
KCAA,2015,SILVER,LEXUS,IS 250,4DSN,A,14313,32,1,25000,2017-07-11
KCAA,2015,WHITE,LEXUS,RX 350,SUV,A,13710,49,1,36400,2017-07-11
NADE,2013,RED,LEXUS,ES 350,4DSN,A,51197,41,1,19800,2017-07-11
OAA,2013,WHITE,LEXUS,ES 350,4DSN,A,21552,45,1,22900,2017-07-11
OAA,2014,WHITE,LEXUS,IS 250,4DSN,A,30081,42,1,26300,2017-07-11
OAA,2014,SILVER,LEXUS,ES 300H,4DSN,A,42520,29,1,20800,2017-07-11
ALOH,2014,WHITE,LEXUS,CT,4DSN,A,22175,27,1,19650,2017-07-12
BCAA,2014,WHITE,LEXUS,CT,4DSN,A,23498,38,2,19700,2017-07-12
BCAA,2015,WHITE,LEXUS,RX 350,SUV,A,29224,37,2,34600,2017-07-12
SSAA,2010,GREY,LEXUS,HS 250H,4DSN,A,95597,31,1,10400,2017-07-12
DAA,2013,SILVER,LEXUS,ES 350,4DSN,A,37810,38,1,21300,2017-07-12
GOAA,2013,SILVER,LEXUS,ES 350,4DSN,A,43679,46,1,21500,2017-07-12
GOAA,2013,BLACK,LEXUS,ES 350,4DSN,A,64020,41,1,18400,2017-07-12
NADE,2007,GRAY,LEXUS,LS 460,4DSN,A,132438,44,1,12500,2017-07-12
FAAO,2015,WHITE,LEXUS,ES 350,4DSN,A,31365,49,2,30000,2017-07-12
KCAA,2013,GOLD,LEXUS,ES 300H,4DSN,A,38167,18,2,17700,2017-07-12
SDAA,2014,SILVER,LEXUS,CT,4DSN,A,29126,27,1,17800,2017-07-12
SDAA,2015,BLACK,LEXUS,CT,4DSN,A,30418,35,1,17500,2017-07-12
MMAA,2015,WHITE,LEXUS,IS 250,4DSN,A,21449,38,1,26600,2017-07-12
MMAA,2015,WHITE,LEXUS,CT,4DSN,A,34746,34,1,18800,2017-07-12
MMAA,2013,WHITE,LEXUS,ES 350,4DSN,A,67307,29,1,17200,2017-07-12
KCAA,2014,BLACK,LEXUS,IS 250,4DSN,A,11837,46,1,27000,2017-07-12
KCAA,2015,WHITE,LEXUS,IS 250,4DSN,A,28680,36,1,26200,2017-07-12
NASH,2014,RED,LEXUS,ES 300H,4DSN,A,37891,34,1,21600,2017-07-12
MAA,2016,GRAPHITE,LEXUS,RX 350,SUV,A,4687,49,3,48900,2017-07-12
WPBA,2017,BLACK,LEXUS,RX FWD,SUV,A,2468,48,2,38000,2017-07-13
SCAA,2012,RED,LEXUS,CT,4DSN,A,11457,43,1,17750,2017-07-13
THAA,2007,BLACK,LEXUS,LS 460,4DSN,A,76465,37,1,17000,2017-07-13
WPBA,2007,BLACK,LEXUS,LS 460,4DSN,A,124537,20,2,10600,2017-07-13
TBAA,2012,WHITE,LEXUS,LS 460,4DSN,A,57714,44,1,27900,2017-07-13
SCAA,2013,SILVER,LEXUS,ES 350,4DSN,A,75885,39,2,17250,2017-07-13
PXAA,2014,WHITE,LEXUS,CT,4DSN,A,28443,37,1,18800,2017-07-13
RAA,2015,BLACK,LEXUS,CT,4DSN,A,19760,31,4,18750,2017-07-13
RAA,2014,WHITE,LEXUS,CT,4DSN,A,22957,32,1,17750,2017-07-13
RAA,2015,SILVER,LEXUS,CT,4DSN,A,13839,41,1,19250,2017-07-13
RAA,2015,BLACK,LEXUS,CT,4DSN,A,11913,33,1,20750,2017-07-13
RAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,37154,31,1,21000,2017-07-13
RAA,2015,BLACK,LEXUS,CT,4DSN,A,11989,28,4,18800,2017-07-13
NVAA,2017,WHITE,LEXUS,LX,SUV,A,1241,49,3,83000,2017-07-14
MAA,2015,BLACK,LEXUS,CT,4DSN,A,39276,42,1,17600,2017-07-14
MAA,2017,GREY,LEXUS,RX AWD,SUV,P,1062,48,2,43200,2017-07-14
MAA,2013,BROWN,LEXUS,ES 350,4DSN,A,53202,35,1,18200,2017-07-14
MAA,2013,GREY,LEXUS,ES 350,4DSN,A,18140,22,1,23000,2017-07-14
FAA,2010,SILVER,LEXUS,HS 250H,4DSN,A,153946,34,2,5500,2017-07-15
AAA,2014,GREY,LEXUS,CT,4DSN,A,34452,22,5,15800,2017-07-17
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,23899,38,1,25700,2017-07-17
FAAO,2015,BLACK,LEXUS,RC 350,2DCP,A,12893,37,1,35100,2017-07-17
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,23183,39,1,25900,2017-07-17
FAAO,2013,BLACK,LEXUS,ES 350,4DSN,A,76816,28,2,15500,2017-07-17
FAAO,2013,WHITE,LEXUS,ES 350,4DSN,A,98414,32,1,15500,2017-07-17
FAAO,2015,BLACK,LEXUS,CT,4DSN,A,26944,15,1,15000,2017-07-17
FAAO,2015,WHITE,LEXUS,CT,4DSN,A,36252,37,1,17800,2017-07-17
FAAO,2014,GRAY,LEXUS,LS 460,4DSN,A,39742,25,2,37100,2017-07-17
FAAO,2013,RED,LEXUS,LS 460,4DSN,A,42385,27,1,33000,2017-07-17
MMAA,2012,SILVER,LEXUS,GX 460,SUV,A,112341,45,1,22700,2017-07-17
PXAA,2010,BLACK,LEXUS,HS 250H,4DSN,A,112548,19,2,6900,2017-07-17
RAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,34530,23,1,21600,2017-07-17
RAA,2015,WHITE,LEXUS,CT,4DSN,A,25755,29,2,16800,2017-07-17
RAA,2014,WHITE,LEXUS,CT,4DSN,A,29924,14,5,15300,2017-07-17
SSAA,2015,SILVER,LEXUS,CT,4DSN,A,19356,33,3,18800,2017-07-17
THAA,2016,BLACK,LEXUS,CT,4DSN,A,11532,31,4,19400,2017-07-17
MAA,2015,BLACK,LEXUS,RX 350,SUV,A,18078,27,1,34100,2017-07-17
FAAO,2013,MAROON,LEXUS,GX 460,SUV,A,30023,33,2,27800,2017-07-18
HATA,2014,SILVER,LEXUS,ES 300H,4DSN,A,76664,40,1,18500,2017-07-18
BWAE,2006,WHITE,LEXUS,IS 350,4DSN,A,137528,29,1,6500,2017-07-18
FAAO,2016,WHITE,LEXUS,NX 200T FWD,SUV,A,9756,49,2,33400,2017-07-18
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,37901,46,2,26000,2017-07-18
SKYA,2006,RED,LEXUS,IS 350,4DSN,A,127938,13,4,5400,2017-07-18
FAAO,2015,WHITE,LEXUS,GS 350,4DSN,A,39229,46,5,31400,2017-07-18
SKYA,2010,BLUE,LEXUS,HS 250H,4DSN,A,97083,13,1,4900,2017-07-18
BWAE,2015,WHITE,LEXUS,RX 350,SUV,A,23001,31,1,33000,2017-07-18
BWAE,2007,WHITE,LEXUS,LS 460,4DSN,A,95193,32,1,17000,2017-07-18
FAAO,2013,WHITE,LEXUS,ES 350,4DSN,A,45798,37,1,21200,2017-07-18
FAAO,2014,GRAY,LEXUS,IS 350,4DSN,A,19791,35,1,29200,2017-07-18
FAAO,2015,WHITE,LEXUS,LS 460,4DSN,A,12898,14,1,47000,2017-07-18
FAAO,2015,GRAY,LEXUS,CT,4DSN,A,21948,33,1,17300,2017-07-18
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,26751,34,1,28000,2017-07-18
FAAO,2013,SILVER,LEXUS,ES 350,4DSN,A,41523,19,1,19000,2017-07-18
FAAO,2015,BLACK,LEXUS,GS 350,4DSN,A,45908,33,1,28800,2017-07-18
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,60548,37,1,21700,2017-07-18
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,33215,27,1,24000,2017-07-18
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,47762,37,1,26600,2017-07-18
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,26990,18,1,22800,2017-07-18
MMAA,2015,WHITE,LEXUS,CT,4DSN,A,30952,38,1,17600,2017-07-18
MMAA,2015,GRAY,LEXUS,GS 350,4DSN,A,64948,38,1,27600,2017-07-18
MMAA,2014,WHITE,LEXUS,IS 350,4DSN,A,36276,41,1,29100,2017-07-18
MMAA,2013,BLACK,LEXUS,ES 300H,4DSN,A,35146,38,1,21600,2017-07-18
MMAA,2015,WHITE,LEXUS,RC 350,2DCP,A,25717,38,1,36200,2017-07-18
MMAA,2015,GRAY,LEXUS,RX 350,SUV,A,37921,44,1,31500,2017-07-18
MMAA,2015,SILVER,LEXUS,RC 350,2DCP,A,54027,35,1,31600,2017-07-18
OAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,50568,42,1,21800,2017-07-18
OAA,2016,WHITE,LEXUS,IS 350,4DSN,A,4048,41,1,36500,2017-07-18
ALBA,2012,GRAY,LEXUS,CT,4DSN,A,32684,27,1,14100,2017-07-19
BCAA,2014,GRAY,LEXUS,CT,4DSN,A,25323,34,1,18400,2017-07-19
BCAA,2015,GRAY,LEXUS,CT,4DSN,A,36165,42,5,15800,2017-07-19
KCAA,2007,SILVER,LEXUS,LS 460,4DSN,A,143958,23,1,11800,2017-07-19
DAA,2010,GRAY,LEXUS,RX 350,SUV,A,71932,36,1,16500,2017-07-19
NADE,2007,SILVER,LEXUS,LS 460,4DSN,A,77146,34,1,18000,2017-07-19
SDAA,2017,BLUE,LEXUS,RX AWD,SUV,A,8420,41,1,54000,2017-07-19
SDAA,2013,GRAY,LEXUS,CT,4DSN,A,42285,28,1,15100,2017-07-19
MMAA,2014,BLACK,LEXUS,GS 350,4DSN,A,44992,21,1,25500,2017-07-19
MMAA,2013,MAROON,LEXUS,RX 350,SUV,A,85145,25,2,19700,2017-07-19
KCAA,2014,WHITE,LEXUS,GS 350,4DSN,A,43366,42,1,28600,2017-07-19
KCAA,2015,BLACK,LEXUS,CT,4DSN,A,10797,33,3,18400,2017-07-19
DALA,2013,BLACK,LEXUS,ES 350,4DSN,A,75286,35,1,16700,2017-07-19
NADE,2015,BLACK,LEXUS,GX 460,SUV,A,28557,37,3,43300,2017-07-19
AAA,2007,GREY,LEXUS,LS 460,4DSN,A,145380,34,2,11900,2017-07-19
AAA,2015,BLACK,LEXUS,ES 300H,4DSN,A,8115,44,1,29200,2017-07-19
CNCA,2011,GRAY,LEXUS,GX 460,SUV,A,28724,33,1,29800,2017-07-19
UAA,2014,GRAY,LEXUS,ES 300H,4DSN,A,27676,41,1,24100,2017-07-19
THAA,2016,WHITE,LEXUS,GX 460,SUV,A,17930,49,1,49250,2017-07-20
CINA,2013,WHITE,LEXUS,CT,4DSN,A,57952,47,1,15000,2017-07-20
TBAA,2013,WHITE,LEXUS,ES 300H,4DSN,A,77474,43,1,16300,2017-07-20
CINA,2017,SILVER,LEXUS,GX,SUV,A,3598,50,2,53800,2017-07-20
THAA,2013,GRAY,LEXUS,CT,4DSN,A,41234,37,1,14200,2017-07-20
PXAA,2014,WHITE,LEXUS,CT,4DSN,A,33534,38,1,18900,2017-07-20
DETA,2014,WHITE,LEXUS,GX 460,SUV,A,19776,48,1,42100,2017-07-20
AAA,2013,BLACK,LEXUS,ES 350,4DSN,A,45155,28,1,19900,2017-07-20
GCAA,2015,BLACK,LEXUS,NX 200T FWD,SUV,A,15534,31,1,31400,2017-07-20
MAA,2012,RED,LEXUS,CT,4DSN,A,52748,34,1,13750,2017-07-20
MAA,2015,BLACK,LEXUS,GS 350,4DSN,A,19101,36,1,33500,2017-07-20
SAAA,2012,WHITE,LEXUS,GX 460,SUV,A,84932,44,3,26000,2017-07-21
MAA,2014,BLACK,LEXUS,IS 250,4DSN,A,27220,36,1,24600,2017-07-21
MAA,2015,BLACK,LEXUS,NX 200T AWD,SUV,A,28018,44,1,33000,2017-07-21
MAA,2016,WHITE,LEXUS,GX 460,SUV,A,17464,43,2,50250,2017-07-21
MAA,2010,GOLD,LEXUS,GX 460,SUV,A,124255,20,5,18600,2017-07-21
CAAI,2007,GRAY,LEXUS,LS 460,4DSN,A,172381,42,1,9000,2017-07-24
DAA,2017,RED,LEXUS,RX AWD,SUV,A,2670,35,3,41000,2017-07-24
BCAA,2015,WHITE,LEXUS,ES 350,4DSN,A,14353,32,2,26900,2017-07-24
FAAO,2015,BLACK,LEXUS,NX 200T FWD,SUV,A,34942,34,3,28500,2017-07-24
FAAO,2010,WHITE,LEXUS,HS 250H,4DSN,A,70330,33,1,10500,2017-07-24
FAAO,2015,BLUE,LEXUS,RC 350,2DCP,A,26808,35,2,32000,2017-07-24
FAAO,2013,BLACK,LEXUS,CT,4DSN,A,39195,26,2,12500,2017-07-24
FAAO,2014,BLACK,LEXUS,ES 300H,4DSN,A,43409,20,1,18700,2017-07-24
KCAA,2015,WHITE,LEXUS,ES 350,4DSN,A,23120,42,3,27400,2017-07-24
MMAA,2015,BLACK,LEXUS,ES 300H,4DSN,A,66402,41,2,22500,2017-07-24
NASH,2014,WHITE,LEXUS,LS 460,4DSN,A,34253,19,1,38000,2017-07-24
NASH,2006,BLACK,LEXUS,IS 350,4DSN,A,91292,13,1,7500,2017-07-24
RAA,2013,GRAY,LEXUS,CT,4DSN,A,110878,37,4,11000,2017-07-24
RAA,2014,BLACK,LEXUS,LS 460,4DSN,A,26536,17,2,36000,2017-07-24
RAA,2014,WHITE,LEXUS,CT,4DSN,A,38338,39,1,20700,2017-07-24
RAA,2015,WHITE,LEXUS,CT,4DSN,A,21719,41,1,22300,2017-07-24
RAA,2014,SILVER,LEXUS,CT,4DSN,A,27968,20,6,14700,2017-07-24
MAA,2014,WHITE,LEXUS,GX 460,SUV,A,20003,33,11,39000,2017-07-24
MAA,2015,GREY,LEXUS,CT,4DSN,A,21744,20,1,16200,2017-07-24
FAAO,2008,GRAY,LEXUS,LS 460,4DSN,A,84592,42,2,17500,2017-07-25
FAAO,2015,WHITE,LEXUS,NX 200T FWD,SUV,A,25108,48,1,33400,2017-07-25
FAAO,2013,WHITE,LEXUS,ES 350,4DSN,A,39630,46,5,23000,2017-07-25
RAA,2006,SILVER,LEXUS,IS 350,4DSN,A,140979,34,2,7000,2017-07-25
RAA,2015,BLACK,LEXUS,CT,4DSN,A,32478,37,4,18000,2017-07-25
DALA,2014,WHITE,LEXUS,GX 460,SUV,A,47920,42,1,38400,2017-07-25
FAAO,2014,BLACK,LEXUS,GX 460,SUV,A,10166,47,1,42000,2017-07-25
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,29094,40,2,23500,2017-07-25
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,27508,25,1,24200,2017-07-25
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,17472,34,1,24700,2017-07-25
FAAO,2015,SILVER,LEXUS,RX 350,SUV,A,36151,36,2,30500,2017-07-25
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,44141,30,1,22600,2017-07-25
OAA,2014,BLACK,LEXUS,IS 350,4DSN,A,44614,26,7,23500,2017-07-25
AAA,2007,SILVER,LEXUS,LS 460,4DSN,A,149537,26,1,11000,2017-07-25
BCAA,2016,SILVER,LEXUS,CT,4DSN,A,19494,40,1,22100,2017-07-26
MAAI,2014,GRAY,LEXUS,CT,4DSN,A,18106,43,1,18500,2017-07-26
MAAI,2014,GRAY,LEXUS,CT,4DSN,A,25947,41,1,18700,2017-07-26
KCAA,2010,BLUE,LEXUS,HS 250H,4DSN,A,101135,13,2,8400,2017-07-26
KCAA,2006,WHITE,LEXUS,IS 250,4DSN,A,130031,38,1,7400,2017-07-26
CADE,2006,BLACK,LEXUS,IS 350,4DSN,A,218009,19,1,3500,2017-07-26
GOAA,2016,GRAY,LEXUS,CT,4DSN,A,8514,42,1,24200,2017-07-26
GOAA,2014,SILVER,LEXUS,ES 300H,4DSN,A,57282,36,1,18600,2017-07-26
SAAA,2012,GOLD,LEXUS,GX 460,SUV,A,135834,41,2,21100,2017-07-26
SSAA,2012,BLACK,LEXUS,CT,4DSN,A,92647,34,1,11200,2017-07-26
SDAA,2015,WHITE,LEXUS,CT,4DSN,A,18399,38,2,18000,2017-07-26
CADE,2007,GRAY,LEXUS,LS 460,4DSN,A,167268,21,1,10100,2017-07-26
BCAA,2013,RED,LEXUS,CT,4DSN,A,51179,39,1,13500,2017-07-26
CADE,2014,WHITE,LEXUS,CT,4DSN,A,36851,18,1,15250,2017-07-26
NASH,2015,BLACK,LEXUS,RX 350,SUV,A,38118,33,1,30600,2017-07-26
FAAO,2013,BLACK,LEXUS,ES 350,4DSN,A,38027,47,2,22250,2017-07-26
