auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
DALA,2015,SILVER,LEXUS,IS 250 4X2,FSPORT,4DSN,6G,A,19856,36,1,5026960,23250,2018-08-22
NADE,2009,BLACK,LEXUS,LS 460 AWD,LWB,4DSN,8G,A,149496,38,2,5136490,10800,2018-08-22
GOAA,2017,BLUE,LEXUS,ES V6,ES 350,4DSN,6G,A,9948,35,1,5079458,28600,2018-08-22
GOAA,2016,BLACK,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,44447,43,3,5079458,26300,2018-08-22
BAA,2013,GRAY,LEXUS,ES 350,4DR SDN,4DSN,6G,A,35458,37,1,5180668,16000,2018-08-22
NADE,2015,WHITE,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,20836,44,1,5031924,30500,2018-08-22
CADE,2014,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,107149,39,1,5060860,10600,2018-08-22
DALA,2016,TAN,LEXUS,GX 460,LUXURY,SUV,8G,A,37237,44,1,5361001,40500,2018-08-22
MMAA,2015,SILVER,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,20648,38,1,4905686,31000,2018-08-22
MMAA,2014,SILVER,LEXUS,ES 300H,HYBRID,4DSN,4H,A,36849,39,1,4905686,21000,2018-08-22
MMAA,2015,RED,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,22674,29,2,4905686,29000,2018-08-22
MMAA,2015,RED,LEXUS,IS 250 AWD F SP,F SPORT,4DSN,6G,A,57023,26,2,4905686,19300,2018-08-22
NASH,2015,RED,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,44733,43,1,4905686,28200,2018-08-22
NASH,2015,WHITE,LEXUS,IS 350 4X2,F SPORT,4DSN,6G,A,29899,24,1,4905686,22600,2018-08-22
NADE,2015,BROWN,LEXUS,CT 200H,HYBRID,4DSN,4H,A,28868,39,2,4905686,15600,2018-08-22
NADE,2015,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,70953,29,3,4905686,16600,2018-08-22
PXAA,2014,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,77525,45,1,4902618,13000,2018-08-22
SCAA,2013,WHITE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,73940,42,1,5047422,14800,2018-08-23
THAA,2016,RED,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,20800,38,1,4905686,28100,2018-08-23
THAA,2014,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,44353,34,1,4905686,19000,2018-08-23
AAA,2013,BLACK,LEXUS,ES 350,4DR SDN,4DSN,6G,A,48997,49,1,5401172,18400,2018-08-23
FAA,2007,BLUE,LEXUS,LS 460,LWB,4DSN,8G,A,44936,41,1,5299734,17500,2018-08-23
AAA,2017,BLUE,LEXUS,LS 4X2,460 FSPORT,4DSN,8G,A,34216,41,13,4997069,48200,2018-08-23
THAA,2017,WHITE,LEXUS,LX,LX 570,SUV,8G,A,12864,46,1,4995344,72800,2018-08-23
RAA,2015,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,29421,37,1,4905686,24000,2018-08-23
RAA,2015,SILVER,LEXUS,CT 200H,HYBRID,4DSN,4H,A,30324,37,1,4905686,18250,2018-08-23
RAA,2017,GRAY,LEXUS,IS F SPORT,TURBO FSPT,4DSN,4GT,A,18660,28,1,4905686,27250,2018-08-23
RAA,2015,SILVER,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,20765,28,7,4905686,26250,2018-08-23
RAA,2015,GRAY,LEXUS,CT 200H,HYBRID,4DSN,4H,A,43177,38,1,4905686,18250,2018-08-23
RAA,2015,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,16950,30,2,4905686,16500,2018-08-23
RAA,2013,SILVER,LEXUS,CT 200H,HYBRID,4DSN,4H,A,47273,38,2,4905686,13750,2018-08-23
RAA,2015,BLACK,LEXUS,CT 200H,HYBRID,4DSN,4H,A,57284,34,3,4905686,16750,2018-08-23
RAA,2015,GRAY,LEXUS,CT 200H,HYBRID,4DSN,4H,A,24001,29,2,4905686,16000,2018-08-23
GCAA,2017,BLUE,LEXUS,GX,460PREMIUM,SUV,8G,A,8364,47,1,5413776,44200,2018-08-23
NASH,2010,BLACK,LEXUS,HS 250H,PREMIUM,4DSN,4H,A,157365,40,1,5429531,4700,2018-08-23
MAA,2015,CLARET,LEXUS,GX 460,LUXURY,SUV,8G,A,25318,47,6,5042109,39500,2018-08-23
LMAA,2016,SILVER,LEXUS,RC 350 4X2,F- SPORT,2DCP,6G,A,25782,47,1,5153351,33600,2018-08-24
DALA,2017,BLUE,LEXUS,NX AWD 4C,TURBO FSPT,SUV,4GT,A,22192,46,2,5026960,32900,2018-08-24
DALA,2015,BLUE,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,29128,46,3,4910280,28500,2018-08-24
SCAA,2012,BLACK,LEXUS,LS 460 AWD,L,4DSN,8G,A,48365,25,2,4916955,18000,2018-08-24
MAA,2013,BLACK,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,81790,41,2,5042109,21400,2018-08-24
MAA,2012,SILVER,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,127914,35,1,5372193,8200,2018-08-24
MAA,2016,WHITE,LEXUS,GX 460,LUXURY,SUV,8G,A,37023,45,1,5372193,41000,2018-08-24
MAA,2017,SILVER,LEXUS,RX AWD,RX 350,SUV,6G,A,9921,45,1,5372193,42750,2018-08-24
MAA,2018,GREY,LEXUS,NX AWD 4C,NX 300,SUV,4GT,A,10682,46,2,5372193,33800,2018-08-24
MAA,2017,WHITE,LEXUS,RX AWD,RX 350,SUV,6G,A,32310,45,1,5372193,37700,2018-08-24
MAA,2016,BLACK,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,37114,47,4,5028236,37000,2018-08-24
MAA,2016,WHITE,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,13886,42,5,4905686,32200,2018-08-24
MAA,2015,WHITE,LEXUS,GX 460,LUXURY,SUV,8G,A,28533,37,5,4905686,35700,2018-08-24
MAA,2015,GREY,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,20263,42,3,4905686,30700,2018-08-24
WPBA,2014,SILVER,LEXUS,LS 460 4X2,L,4DSN,8G,A,51172,39,2,5300383,30500,2018-08-27
AAA,2011,RED,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,99028,18,1,4995547,8000,2018-08-27
BCAA,2015,SILVER,LEXUS,CT 200H,HYBRID,4DSN,4H,A,32535,28,1,4905686,17500,2018-08-27
BCAA,2016,WHITE,LEXUS,GX 460,LUXURY,SUV,8G,A,30574,44,1,4905686,41400,2018-08-27
DAA,2017,WHITE,LEXUS,IS AWD V6,300 FSPORT,4DSN,6G,A,15188,40,1,4905686,30000,2018-08-27
FAAO,2015,GRAY,LEXUS,IS 250 4X2,IS,4DSN,6G,A,26109,42,1,4905686,21600,2018-08-27
FAAO,2015,WHITE,LEXUS,IS 250 4X2,IS250,4DSN,6G,A,31327,42,2,4905686,21100,2018-08-27
FAAO,2015,BLACK,LEXUS,RC 350 4X2,FSPORT,2DCP,6G,A,46378,45,1,4905686,28900,2018-08-27
FAAO,2015,GRAY,LEXUS,CT 200H,HYBRID,4DSN,4H,A,33639,37,1,4905686,17100,2018-08-27
FAAO,2014,SILVER,LEXUS,IS 250 4X2,F SPORT,4DSN,6G,A,27757,33,1,4905686,21700,2018-08-27
MMAA,2010,SILVER,LEXUS,HS 250H,PREMIUM,4DSN,4H,A,121939,17,4,4905686,4300,2018-08-27
MMAA,2017,WHITE,LEXUS,RX AWD,RX 350,SUV,6G,A,7988,45,1,4905686,44000,2018-08-27
MMAA,2015,GRAY,LEXUS,IS 250 AWD F SP,F SPORT,4DSN,6G,A,28651,22,2,4905686,19000,2018-08-27
MMAA,2013,BLACK,LEXUS,ES 350,4DR SDN,4DSN,6G,A,78426,36,1,4905686,15200,2018-08-27
MMAA,2014,WHITE,LEXUS,GS 350 AWD F SP,F SPORT,4DSN,6G,A,73676,43,1,4905686,22100,2018-08-27
RAA,2015,SILVER,LEXUS,CT 200H,HYBRID,4DSN,4H,A,39545,28,1,4905686,15600,2018-08-27
RAA,2017,WHITE,LEXUS,LX 570,LX 570,SUV,8G,A,13839,42,1,4902618,74700,2018-08-27
RAA,2015,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,34344,30,3,4905686,22200,2018-08-27
MAA,2017,BLUE,LEXUS,RX AWD,RX 350,SUV,6G,A,30408,33,1,4905686,37200,2018-08-27
MAA,2015,GREY,LEXUS,RC 350 AWD,F SPORT,2DCP,6G,A,33207,37,1,4905686,28800,2018-08-27
MAA,2017,WHITE,LEXUS,RC AWD V6,300 FSPORT,2DCP,6G,A,10631,42,7,4905686,34700,2018-08-27
RAA,2015,BLACK,LEXUS,CT 200H,HYBRID,4DSN,4H,A,41711,20,1,4905686,16000,2018-08-28
RAA,2016,SILVER,LEXUS,CT 200H,HYBRID,4DSN,4H,A,22062,16,2,4905686,16000,2018-08-28
RAA,2015,GRAY,LEXUS,ES 300H,HYBRID,4DSN,4H,A,24233,19,1,4905686,21000,2018-08-28
AAAW,2015,WHITE,LEXUS,GS 350 4X2,F SPORT,4DSN,6G,A,47582,44,1,5067773,26000,2018-08-28
FAAO,2016,WHITE,LEXUS,GX 460,LUXURY,SUV,8G,A,19830,49,1,5427368,45400,2018-08-28
FAAO,2016,SILVER,LEXUS,IS 350 4X2,FSPORT,4DSN,6G,A,30669,45,1,5427368,26800,2018-08-28
AREN,2016,SILVER,LEXUS,ES 300H,HYBRID,4DSN,4H,A,48415,40,1,4997069,27200,2018-08-28
AAAI,2013,GRAY,LEXUS,ES 350,4DR SDN,4DSN,6G,A,109736,28,1,4912604,11500,2018-08-28
FAAO,2015,WHITE,LEXUS,RC 350 4X2,F SPORT,2DCP,6G,A,30838,48,1,4918814,30000,2018-08-28
FAAO,2017,RED,LEXUS,NX FWD 4C,NX TURBO,SUV,4GT,A,13336,45,2,4904537,29800,2018-08-28
FAAO,2015,BLUE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,33220,29,1,4905686,22200,2018-08-28
FAAO,2014,BLACK,LEXUS,GS 350 4X2,GS,4DSN,6G,A,34284,29,1,4905686,21000,2018-08-28
FAAO,2015,BLUE,LEXUS,GS 350 4X2,GS,4DSN,6G,A,39014,32,1,4905686,23400,2018-08-28
FAAO,2015,WHITE,LEXUS,GS 350 4X2,F SPORT,4DSN,6G,A,28656,45,1,4905686,27000,2018-08-28
FAAO,2016,WHITE,LEXUS,CT 200H,FSPT/HYBD,4DSN,4H,A,15455,44,1,4905686,19700,2018-08-28
FAAO,2015,BLUE,LEXUS,IS 250 4X2,IS,4DSN,6G,A,10048,30,1,4905686,20800,2018-08-28
FAAO,2015,WHITE,LEXUS,ES 350,CRAFTED LN,4DSN,6G,A,35350,35,1,4905686,22500,2018-08-28
FAAO,2015,WHITE,LEXUS,GS 350 4X2,F SPORT,4DSN,6G,A,27625,25,1,4905686,26200,2018-08-28
FAAO,2017,RED,LEXUS,ES V6,ES 350,4DSN,6G,A,8834,37,1,4905686,31700,2018-08-28
FAAO,2015,BLACK,LEXUS,GS 350 4X2,FSPORT,4DSN,6G,A,37491,33,1,4905686,24200,2018-08-28
FAAO,2015,SILVER,LEXUS,IS 250 4X2,IS,4DSN,6G,A,27030,22,1,4905686,17800,2018-08-28
OAA,2015,SILVER,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,36281,30,1,4905686,27200,2018-08-28
BWAE,2017,GRAY,LEXUS,RX AWD,RX 350,SUV,6G,A,23581,44,3,5209249,41000,2018-08-28
GOAA,2017,WHITE,LEXUS,RX FWD,RX 350,SUV,6G,A,17708,45,3,5325193,37500,2018-08-28
BCAA,2015,BLUE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,35975,41,2,4905686,21000,2018-08-29
DAA,2015,GRAY,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,28532,17,4,4905686,25400,2018-08-29
SSAA,2011,RED,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,86436,19,1,5000797,8700,2018-08-29
MMAA,2015,GRAY,LEXUS,LS 460 AWD,L,4DSN,8G,A,22129,30,3,4918814,41750,2018-08-29
MMAA,2014,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,40092,41,1,4905686,16900,2018-08-29
NASH,2016,WHITE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,25883,30,1,4905686,26000,2018-08-29
NASH,2015,SILVER,LEXUS,CT 200H,HYBRID,4DSN,4H,A,12720,28,1,4905686,16900,2018-08-29
NASH,2016,GRAY,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,30602,38,1,4918814,26000,2018-08-29
NADE,2015,BLACK,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,47718,20,3,4905686,23800,2018-08-29
HATA,2013,SILVER,LEXUS,ES 300H,HYBRID,4DSN,4H,A,84718,37,1,4997929,16198,2018-08-29
FAAO,2017,SILVER,LEXUS,RX FWD,RX 350,SUV,6G,A,22228,40,3,4905686,36000,2018-08-29
SCAA,2017,WHITE,LEXUS,CT,200H F SPT,4DSN,4H,A,15054,46,1,5158627,18300,2018-08-30
DAAE,2017,SILVER,LEXUS,NX FWD 4C,NX TURBO,SUV,4GT,A,8813,45,1,5014180,30000,2018-08-30
FAA,2012,WHITE,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,111761,41,1,5436666,9000,2018-08-30
CAAI,2013,GRAY,LEXUS,ES 350,4DR SDN,4DSN,6G,A,80124,35,1,4925934,14400,2018-08-30
FAA,2012,BROWN,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,38068,43,1,5099085,13600,2018-08-30
PXAA,2015,BLACK,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,33597,45,2,4905686,26500,2018-08-30
AAA,2017,BLACK,LEXUS,LX,LX 570,SUV,8G,A,32563,42,1,4997069,64600,2018-08-30
FAAO,2015,WHITE,LEXUS,RC F,F SPORT,2DCP,8G,A,30956,22,2,4905686,32000,2018-08-30
THAA,2007,SILVER,LEXUS,LS 460,LWB,4DSN,8G,A,178335,0,2,4998266,2500,2018-08-30
MAA,2018,SILVER,LEXUS,NX AWD 4C,NX 300,SUV,4GT,A,2544,49,1,4906625,34500,2018-08-30
MAA,2015,BLACK,LEXUS,RC 350 AWD,F SPORT,2DCP,6G,A,44826,35,1,4905686,30250,2018-08-30
MAA,2015,BLACK,LEXUS,IS 250 AWD,F SPORT,4DSN,6G,A,28591,35,1,4905686,25000,2018-08-30
MAA,2015,GREY,LEXUS,GS 350 AWD,F SPORT,4DSN,6G,A,33173,35,1,4905686,27500,2018-08-30
MAA,2015,WHITE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,31275,36,1,4905686,21750,2018-08-30
MAA,2015,WHITE,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,53625,37,1,4905686,26250,2018-08-30
MAA,2016,WHITE,LEXUS,IS 350 AWD,F SPORT,4DSN,6G,A,28810,44,1,4905686,32000,2018-08-30
MAA,2015,WHITE,LEXUS,IS 250 AWD,F SPORT,4DSN,6G,A,38663,36,1,4905686,25500,2018-08-30
MAA,2015,BLACK,LEXUS,IS 250 AWD,F SPORT,4DSN,6G,A,34160,23,1,4905686,20600,2018-08-30
MAA,2016,SILVER,LEXUS,IS 350 AWD,F SPORT,4DSN,6G,A,40538,21,1,4905686,25100,2018-08-30
MAA,2015,SILVER,LEXUS,GS 350 AWD,F SPORT,4DSN,6G,A,9587,26,1,4905686,26600,2018-08-30
NVAA,2013,MAROON,LEXUS,GX 460,PREMIUM,SUV,8G,A,37727,46,2,5087149,28000,2018-08-31
TBAA,2014,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,49864,46,2,5363119,14150,2018-08-31
MAA,2017,SILVER,LEXUS,GX,460PREMIUM,SUV,8G,A,14443,50,1,5258127,45000,2018-08-31
MAA,2017,WHITE,LEXUS,RX AWD,350 FSPORT,SUV,6G,A,46046,41,2,5258127,41250,2018-08-31
MAA,2015,BLACK,LEXUS,LS 460 AWD,L,4DSN,8G,A,66091,41,5,5042109,34500,2018-08-31
MAA,2015,PRLWHITE,LEXUS,LS 460 AWD,L,4DSN,8G,A,41874,42,2,5042109,41800,2018-08-31
MAA,2015,BLUE,LEXUS,RC 350 AWD,F-SPORT,2DCP,6G,A,35712,40,1,5372193,29900,2018-08-31
MAA,2016,BLACK,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,33756,39,1,5372193,35750,2018-08-31
MAA,2017,GREY,LEXUS,NX AWD 4C,TURBO FSPT,SUV,4GT,A,5885,34,2,4905686,34700,2018-08-31
MAA,2018,BLACK,LEXUS,LX,LX 570,SUV,8G,A,1878,46,1,5409800,79275,2018-08-31
FAAO,2015,GOLD,LEXUS,ES 350,ES 350,4DSN,6G,A,29655,37,1,4905686,20800,2018-09-03
FAAO,2015,GRAY,LEXUS,GS 350 4X2,F SPORT,4DSN,6G,A,39465,25,1,4905686,22900,2018-09-03
FAAO,2015,WHITE,LEXUS,IS 250 4X2,IS 250,4DSN,6G,A,23674,32,1,4905686,20600,2018-09-03
FAAO,2015,WHITE,LEXUS,GS 350 4X2,GS,4DSN,6G,A,32974,40,2,4905686,27600,2018-09-03
NADE,2015,BLACK,LEXUS,CT 200H,HYBRID,4DSN,4H,A,20040,40,1,4905686,18300,2018-09-03
NADE,2015,BLACK,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,23957,39,3,4905686,28100,2018-09-03
NASH,2018,BLACK,LEXUS,ES 4C,ES 300H,4DSN,4H,A,24872,40,2,4905686,36000,2018-09-03
OAA,2015,GREY,LEXUS,RC 350 AWD,F SPORT,2DCP,6G,A,23577,24,2,4905686,27800,2018-09-03
OAA,2015,WHITE,LEXUS,IS 250 AWD,CRAFTED LN,4DSN,6G,A,33120,46,1,4905686,26100,2018-09-03
RAA,2015,BLACK,LEXUS,CT 200H,HYBRID,4DSN,4H,A,48967,26,5,4905686,13500,2018-09-03
MAA,2017,BLACK,LEXUS,GX,GX 460,SUV,8G,A,9436,44,2,4905686,43800,2018-09-03
FAAO,2014,BLACK,LEXUS,IS 250 4X2,F SPORT,4DSN,6G,A,55190,43,4,4910280,19200,2018-09-04
FAAO,2015,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,19258,45,1,5398472,25700,2018-09-04
RAA,2015,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,31281,23,1,4905686,15750,2018-09-04
RAA,2015,SILVER,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,42592,20,2,4905686,23250,2018-09-04
RAA,2015,RED,LEXUS,ES 300H,HYBRID,4DSN,4H,A,45115,22,1,4905686,18500,2018-09-04
RAA,2015,SILVER,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,20762,23,1,4905686,26000,2018-09-04
RAA,2015,GRAY,LEXUS,CT 200H,HYBRID,4DSN,4H,A,24647,20,1,4905686,17750,2018-09-04
RAA,2015,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,40790,25,1,4905686,21000,2018-09-04
RAA,2015,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,23109,20,1,4905686,16750,2018-09-04
RAA,2015,SILVER,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,30691,24,1,4905686,24750,2018-09-04
RAA,2013,SILVER,LEXUS,ES 350,4DR SDN,4DSN,6G,A,57149,40,1,4906625,15000,2018-09-04
BIGH,2013,SILVER,LEXUS,ES 350,4DR SDN,4DSN,6G,A,81525,37,1,4913139,14000,2018-09-04
OAA,2016,WHITE,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,28260,50,1,5130753,30500,2018-09-04
AAAW,2016,SILVER,LEXUS,NX 200T FWD,F SPORT,SUV,4GT,A,27057,33,4,4905686,25000,2018-09-04
FAAO,2015,GRAY,LEXUS,CT 200H,HYBRID,4DSN,4H,A,50286,48,1,5053140,17000,2018-09-04
FAAO,2018,SILVER,LEXUS,IS 4X2 4C,IS 300,4DSN,4GT,A,7,24,3,4902618,26900,2018-09-04
FAAO,2015,BLACK,LEXUS,GS 350 4X2,GS 350,4DSN,6G,A,31894,43,2,4905686,24000,2018-09-04
FAAO,2015,SILVER,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,47326,34,2,4905686,26000,2018-09-04
FAAO,2014,BLACK,LEXUS,ES 350,ES,4DSN,6G,A,38179,28,1,4905686,17200,2018-09-04
FAAO,2015,SILVER,LEXUS,IS 350 4X2,FSPORT,4DSN,6G,A,38290,43,1,4905686,25300,2018-09-04
FAAO,2014,WHITE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,34300,35,1,4905686,19700,2018-09-04
FAAO,2016,SILVER,LEXUS,IS 350 4X2,F SPORT,4DSN,6G,A,28909,35,1,4905686,27000,2018-09-04
FAAO,2016,BLUE,LEXUS,GS 350 4X2,F SPORT,4DSN,6G,A,19858,35,1,4905686,34200,2018-09-04
FAAO,2015,GRAY,LEXUS,RX 350 AWD,RX,SUV,6G,A,46104,25,1,4905686,22100,2018-09-04
FAAO,2015,SILVER,LEXUS,IS 250 4X2,F SPORT,4DSN,6G,A,28514,24,1,4905686,21000,2018-09-04
DAA,2005,GRAY,LEXUS,IS 300,SPORT,4DSN,6G,5,88014,13,1,5309161,2500,2018-09-04
OAA,2015,GREY,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,20967,44,1,4905686,32300,2018-09-04
OAA,2016,WHITE,LEXUS,GX 460,LUXURY,SUV,8G,A,48879,40,5,4905686,36900,2018-09-04
OAA,2016,BLACK,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,19766,36,1,5124918,30100,2018-09-04
FAAO,2015,BLACK,LEXUS,RX 350 FWD,RX,SUV,6G,A,29676,25,1,4905686,24000,2018-09-04
BCAA,2013,BLACK,LEXUS,ES 300H,HYBRID,4DSN,4H,A,32707,28,1,5173182,18300,2018-09-05
CADE,2005,BLUE,LEXUS,IS 300,SPORT,4DSN,6G,A,246707,19,1,5349375,1950,2018-09-05
GOAA,2017,SILVER,LEXUS,IS 4X2 4C,IS TURBO,4DSN,4GT,A,12743,42,1,5053140,25200,2018-09-05
GOAA,2017,WHITE,LEXUS,NX FWD 4C,TURBO FSPT,SUV,4GT,A,12852,47,5,5079458,33800,2018-09-05
GOAA,2017,SILVER,LEXUS,NX FWD 4C,TURBO FSPT,SUV,4GT,A,12937,47,1,5079458,32900,2018-09-05
BCAA,2016,SILVER,LEXUS,ES 300H,HYBRID,4DSN,4H,A,28217,34,3,5030042,27200,2018-09-05
GOAA,2012,WHITE,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,81239,37,1,5147910,11300,2018-09-05
CADE,2013,BLUE,LEXUS,ES 350,4DR SDN,4DSN,6G,A,96565,30,1,5035767,13000,2018-09-05
CADE,2013,WHITE,LEXUS,ES 350,4DR SDN,4DSN,6G,A,92463,42,1,5349375,14750,2018-09-05
NASH,2017,GRAY,LEXUS,ES 4C,ES 300H,4DSN,4H,A,14651,46,1,5258127,35200,2018-09-05
MMAA,2017,BROWN,LEXUS,GX,460PREMIUM,SUV,8G,A,5027,50,1,5000207,46000,2018-09-05
MMAA,2015,SILVER,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,25368,29,1,4905686,29200,2018-09-05
MMAA,2017,GRAY,LEXUS,CT F SPORT,CT 200H,4DSN,4H,A,10061,42,1,4905686,24600,2018-09-05
MMAA,2017,BLACK,LEXUS,RX AWD,RX 450H,SUV,6H,A,12584,42,2,4906625,40600,2018-09-05
KCAA,2016,BLACK,LEXUS,NX 200T AWD,F SPORT,SUV,4GT,A,20317,45,1,4905686,33400,2018-09-05
KCAA,2015,WHITE,LEXUS,LS 460 AWD,CRAFTED LN,4DSN,8G,A,37129,37,1,4905686,37900,2018-09-05
NASH,2015,BROWN,LEXUS,CT 200H,HYBRID,4DSN,4H,A,47578,36,2,4905686,14900,2018-09-05
NASH,2015,SILVER,LEXUS,IS 250 4X2,F SPORT,4DSN,6G,A,35756,36,2,4905686,22800,2018-09-05
NASH,2016,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,50366,35,2,4905686,16900,2018-09-05
NASH,2017,BLACK,LEXUS,LX,LX 570,SUV,8G,A,21709,38,3,4902618,72200,2018-09-05
NADE,2015,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,13887,38,1,4905686,21200,2018-09-05
NADE,2015,BLUE,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,34971,28,3,4905686,26500,2018-09-05
GOAA,2016,BLACK,LEXUS,RX 350 AWD,F SPORT,SUV,6G,A,29696,42,3,5079458,40500,2018-09-05
BCAA,2017,SILVER,LEXUS,RX AWD,350 FSPORT,SUV,6G,A,5952,45,1,4902618,44700,2018-09-05
BCAA,2017,SILVER,LEXUS,LX,LX 570,SUV,8G,A,16702,42,1,4902618,71000,2018-09-05
PXAA,2013,WHITE,LEXUS,ES 350,4DR SDN,4DSN,6G,A,70452,30,2,5034166,15800,2018-09-06
WPBA,2012,RED,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,105524,39,1,5278575,9100,2018-09-06
WPBA,2015,BLACK,LEXUS,CT 200H,HYBRID,4DSN,4H,A,65145,36,1,5263987,14800,2018-09-06
THAA,2015,RED,LEXUS,CT 200H,HYBRID,4DSN,4H,A,29892,35,1,4905686,17900,2018-09-06
SCAA,2012,GRAY,LEXUS,CT 200H,PREMIUM,4DSN,4H,A,126055,35,1,5258177,6900,2018-09-06
DETA,2017,WHITE,LEXUS,NX AWD 4C,NX 300H,SUV,4H,A,8530,45,2,5220008,35900,2018-09-06
PXAA,2015,WHITE,LEXUS,ES 300H,HYBRID,4DSN,4H,A,32801,36,1,4905686,24000,2018-09-06
PXAA,2015,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,35027,35,1,4905686,16300,2018-09-06
SCAA,2015,BLACK,LEXUS,IS 350 4X2,4DR RWD,4DSN,6G,A,12065,25,1,4997398,22500,2018-09-06
RAA,2015,SILVER,LEXUS,IS 250,F-SPORT,4DSN,6G,A,20529,35,1,4905686,22750,2018-09-06
RAA,2015,GRAY,LEXUS,RC 350,F-SPORT,2DCP,6G,A,11661,27,2,4905686,30500,2018-09-06
RAA,2015,WHITE,LEXUS,IS 250,F-SPORT,4DSN,6G,A,51368,37,1,4905686,23000,2018-09-06
RAA,2015,WHITE,LEXUS,GX 460,LUXURY,SUV,8G,A,41331,38,2,4905686,37500,2018-09-06
RAA,2015,WHITE,LEXUS,GS 350,F-SPORT,4DSN,6G,A,18874,37,1,4905686,29750,2018-09-06
RAA,2016,BLACK,LEXUS,GX 460,GX460,SUV,8G,A,15342,39,1,4905686,44000,2018-09-06
RAA,2015,BLACK,LEXUS,GS 350,F-SPORT,4DSN,6G,A,31374,27,1,4905686,23750,2018-09-06
RAA,2015,WHITE,LEXUS,CT 200H,HYBRID,4DSN,4H,A,38200,27,1,4905686,16750,2018-09-06
RAA,2015,BLACK,LEXUS,IS 250,F-SPORT,4DSN,6G,A,30658,29,1,4905686,20000,2018-09-06
RAA,2018,WHITE,LEXUS,IS 300,F-SPORT,4DSN,4GT,A,8978,45,1,4905686,33500,2018-09-06
RAA,2015,SILVER,LEXUS,ES 300H,HYBRID,4DSN,4H,A,54155,32,2,4905686,21000,2018-09-06
RAA,2015,WHITE,LEXUS,RX 350,F-SPORT,SUV,6G,A,46576,40,3,4905686,28500,2018-09-06
RAA,2017,RED,LEXUS,NX AWD 4C,NX TURBO,SUV,4GT,A,31009,41,1,5290514,28500,2018-09-06
