auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
MAA,2013,BLACK,LANDROVER,LR4,HSE,SUV,8G,A,43265,35,1,5011813,36500,2017-02-02
MAA,2013,BLUE,LANDROVER,RANGE ROVER,HSE,SUV,8G,A,44504,45,1,5011813,59000,2017-02-02
MAA,2013,SILVER,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,80751,45,7,5000464,25500,2017-02-02
MAA,2015,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,28928,46,1,5321988,71750,2017-02-02
MAA,2013,BLUE,LANDROVER,RR EVOQUE,PURE PREM,5DHB,4GT,A,17684,39,2,5216574,30500,2017-02-02
MAA,2014,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6ET,A,25716,34,1,5216574,67500,2017-02-02
MAA,2014,RED,LANDROVER,LR4,HSE,SUV,6G,A,65847,44,5,5216574,35000,2017-02-02
MAA,2012,SILVER,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,48955,45,1,5020459,29250,2017-02-02
MAA,2016,GREY,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,7128,44,1,5372193,39500,2017-02-02
MAA,2016,BLACK,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8G,A,16633,46,1,5372193,90250,2017-02-02
MAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,14284,47,1,5372193,35700,2017-02-02
MAA,2014,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,37242,44,1,5372193,51100,2017-02-02
MAA,2016,WHITE,LANDROVER,DISCOVERY SPORT,HSE LUX,SUV,4GT,A,9330,48,1,5372193,40750,2017-02-02
MAA,2016,BLACK,LANDROVER,RANGE R SPT V6,DIESEL HSE,SUV,6DT,A,379,50,1,5372193,68800,2017-02-02
MAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,1217,49,1,5372193,37400,2017-02-02
MAA,2015,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,18216,42,1,5372193,57750,2017-02-02
MAA,2013,BLACK,LANDROVER,RR EVOQUE,PURE PREM,5DHB,4GT,A,29646,38,1,5372193,28000,2017-02-02
MAA,2016,GREY,LANDROVER,LR4,HSE,SUV,6G,A,8312,48,1,5372193,54600,2017-02-02
MAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,24445,46,1,5372193,30750,2017-02-02
MAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,AUTOBIOGRA,5DHB,4GT,A,9101,44,2,5372193,46300,2017-02-02
MAA,2016,GREY,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,8726,49,1,5372193,30750,2017-02-02
MAA,2016,GREY,LANDROVER,LR4,HSE,SUV,6G,A,9199,45,3,5372193,55100,2017-02-02
MAA,2014,GREY,LANDROVER,RANGE ROVER V8,SC,SUV,8ET,A,43742,41,1,5372193,64500,2017-02-02
MAA,2016,BLACK,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,7907,49,1,5372193,37000,2017-02-02
MAA,2015,WHITE,LANDROVER,LR4,LUXURY,SUV,6G,A,47185,49,1,5372193,44900,2017-02-02
MAA,2011,BLACK,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,63508,44,1,5372193,23900,2017-02-02
MAA,2013,BLACK,LANDROVER,LR4,HSE,SUV,8G,A,48107,36,1,5372193,35800,2017-02-02
MAA,2014,WHITE,LANDROVER,RANGE ROVER V8,SC AUTOBIO,SUV,8ET,A,13184,41,6,4902052,94500,2017-02-02
MAA,2014,WHITE,LANDROVER,RANGE R SPT V8,AUTOBIOGRA,SUV,8ET,A,31660,43,4,5246627,68000,2017-02-02
MAA,2015,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,72822,42,2,5019585,58300,2017-02-02
MAA,2013,WHITE,LANDROVER,LR4,HSE,SUV,8G,A,17851,45,2,4970472,43200,2017-02-02
NVAA,2016,WHITE,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,15086,37,1,4913289,81000,2017-02-03
NVAA,2013,TAN,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,48902,44,2,5393590,35000,2017-02-03
NVAA,2009,BROWN,LANDROVER,RRS SC,SC,4CUV,8G,A,90611,22,1,5154373,13900,2017-02-03
NVAA,2012,BLACK,LANDROVER,RANGE R SPT,HSE LTD,SUV,8G,A,70795,28,2,5154373,23000,2017-02-03
NVAA,2008,GRAY,LANDROVER,RRS HSE,HSE,4CUV,8G,A,93830,29,3,5341495,11000,2017-02-03
NVAA,2012,BROWN,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,75837,31,2,5106754,25250,2017-02-03
LMAA,2004,SILVER,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,1,17,1,5269154,4300,2017-02-03
DALA,2008,GRAY,LANDROVER,LR2,SE,4SUV,6G,A,90911,32,2,5239140,5100,2017-02-03
CADE,2005,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,145514,15,2,5142477,2450,2017-02-03
DFWA,2008,SILVER,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,139371,33,2,5391706,6500,2017-02-03
DALA,2010,BLACK,LANDROVER,LR4 HSE7 PLU,HSE,4SUV,8G,A,95334,36,2,4993796,17000,2017-02-03
RAA,2014,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,29768,43,1,4970472,54700,2017-02-03
MAA,2013,WHITE,LANDROVER,RANGE R SPT,HSE,SUV,8G,A,31993,37,4,5026624,35000,2017-02-03
MAA,2009,GREY,LANDROVER,RRS HSE,HSE,4CUV,8G,A,76708,39,1,5011813,17000,2017-02-03
MAA,2011,BLACK,LANDROVER,RR S/C,SC,4SUV,8G,A,104188,35,3,5011813,21400,2017-02-03
MAA,2012,BLACK,LANDROVER,RR S/C,SC,4SUV,8G,A,114415,38,1,5011813,22400,2017-02-03
MAA,2015,GREY,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,35496,48,2,5011813,54500,2017-02-03
MAA,2016,WHITE,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,4958,46,1,5026903,35000,2017-02-03
MAA,2008,MAROON,LANDROVER,RRS HSE,HSE,4CUV,8G,A,101783,20,1,5003542,9500,2017-02-03
MAA,2008,BLACK,LANDROVER,RRS HSE,HSE,4CUV,8G,A,77785,35,1,5073302,13600,2017-02-03
MAA,2010,BLACK,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,65576,42,1,5073302,22750,2017-02-03
MAA,2015,WHITE,LANDROVER,RANGE R SPT V6,SE,SUV,6G,A,20204,48,1,5372193,55250,2017-02-03
MAA,2011,BLACK,LANDROVER,RRS S/C,SC,4SUV,8G,A,66074,40,3,5372193,25400,2017-02-03
MAA,2010,BLACK,LANDROVER,LR4 HSE7 LUX,LUX,4SUV,8G,A,73384,29,2,5372193,20600,2017-02-03
MAA,2012,BLACK,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,99349,28,1,5372193,19900,2017-02-03
MAA,2010,BLUE,LANDROVER,RVR HSE,LUX,4DSN,8G,A,82692,39,1,5372193,19900,2017-02-03
MAA,2009,BLACK,LANDROVER,RRS HSE,HSE,4SUV,8G,A,92127,36,1,5372193,14100,2017-02-03
MAA,2014,GREY,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,66205,32,2,5171866,60000,2017-02-03
MAA,2015,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,21036,47,6,5171866,71250,2017-02-03
MAA,2014,MARNABLK,LANDROVER,RANGE ROVER V6,HSE,SUV,6ET,A,32449,48,2,5042109,66250,2017-02-03
MAA,2014,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,19199,50,2,5042109,59750,2017-02-03
MAA,2012,GOLD,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,84088,31,3,5137391,22250,2017-02-03
MAA,2014,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,32888,41,3,5021542,52250,2017-02-03
MAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,7383,50,1,5226629,38750,2017-02-03
MAA,2011,SILVER,LANDROVER,RRS HSE,HSE,4SUV,8G,A,90228,28,2,5318588,18000,2017-02-03
MAA,2015,BLACK,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,20804,49,2,4925661,64000,2017-02-03
MAA,2011,BLUE,LANDROVER,RRS HSE,HSE,4SUV,8G,A,50557,23,19,4932470,20400,2017-02-03
NVAA,2013,BLACK,LANDROVER,RR EVOQUE,PURE PLUS,5DHB,4GT,A,62078,41,7,5218421,19000,2017-02-06
AYCA,2010,TAN,LANDROVER,LR4 HSE7 PLU,HSE,4SUV,8G,A,87087,35,1,5049931,17800,2017-02-06
AYCA,2004,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,127907,23,2,4947708,2200,2017-02-06
AYCA,2008,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,192422,33,2,4995656,5300,2017-02-06
FAA,2004,WHITE,LANDROVER,DISCOVERY,S,4SUV,8G,A,75009,38,2,5386701,2360,2017-02-06
FAAO,2013,WHITE,LANDROVER,RANGE R SPT,SC,SUV,8G,A,0,44,1,5043864,28400,2017-02-06
LMAA,2009,SILVER,LANDROVER,RRS HSE,HSE,4CUV,8G,A,68411,37,3,5377368,16500,2017-02-06
NADE,2015,WHITE,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,11278,43,2,5076989,33200,2017-02-06
NSAA,2014,TAN,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,42255,44,2,5027157,25999,2017-02-06
FAA,2008,GRAY,LANDROVER,LR2,SE,4SUV,6G,A,115454,23,2,4916805,4000,2017-02-06
RAA,2013,GREY,LANDROVER,RANGE R SPT,HSE GT LE,SUV,8G,A,32826,35,1,4970472,36600,2017-02-06
RAA,2012,WHITE,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,55254,37,1,4940029,35200,2017-02-06
THAA,2011,BLACK,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,70221,46,3,4903013,21000,2017-02-06
FAAO,2014,BLUE,LANDROVER,LR2,HSE,SUV,4GT,A,30412,46,3,4910280,24400,2017-02-07
SLAA,2014,BLACK,LANDROVER,RANGE ROVER V8,SC,SUV,8ET,A,63495,39,1,5001023,59200,2017-02-07
SVAA,2005,GREEN,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,100915,33,1,5104434,4300,2017-02-07
PCAA,2012,BLACK,LANDROVER,RR ATB,SC AUTOBIO,4SUV,8G,A,91396,35,1,5003850,33100,2017-02-07
FAAO,2006,GRAY,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,82344,30,2,5092713,8800,2017-02-07
PCAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,37267,43,1,5003223,31500,2017-02-07
RAA,2008,WHITE,LANDROVER,RANGE ROVER,SC,4CUV,8G,A,123051,36,1,5162239,13500,2017-02-07
RAA,2006,MAROON,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,161688,28,1,5166326,4700,2017-02-07
SKYA,2010,SILVER,LANDROVER,RRS HSE,HSE,4SUV,8G,A,112422,38,1,5064818,15500,2017-02-07
SKYA,2011,SILVER,LANDROVER,LR4 HSE7 LUX,LUX,4SUV,8G,A,70144,30,1,5064818,20400,2017-02-07
RAA,2011,BLACK,LANDROVER,RR S/C,SC,4SUV,8G,A,42628,42,1,5050385,33750,2017-02-07
RAA,2005,BLACK,LANDROVER,LR3 V8,SE,4SUV,8G,A,134030,28,1,5310682,3500,2017-02-07
RAA,2014,BLACK,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,67871,35,1,5354047,51500,2017-02-07
RAA,2013,BLACK,LANDROVER,RANGE ROVER,HSE,SUV,8G,A,52794,42,1,5354047,54500,2017-02-07
RAA,2005,SILVER,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,140355,25,1,5354047,2600,2017-02-07
RAA,2014,BLUE,LANDROVER,RANGE ROVER V8,NONE,SUV,8ET,A,37553,38,1,5354047,63250,2017-02-07
AAAI,2008,BLUE,LANDROVER,LR3 V8,HSE,4SUV,8G,A,115315,22,3,5076590,7000,2017-02-07
BWAE,2007,GRAY,LANDROVER,LR3 V8,SE,4SUV,8G,A,172881,44,1,5118723,4200,2017-02-07
BWAE,2012,BLUE,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,100114,36,1,5033580,18300,2017-02-07
AAAI,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,95056,29,3,5094749,9300,2017-02-07
RAA,2010,GRAY,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,79882,42,1,5358639,21250,2017-02-07
AAAI,2008,WHITE,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,79408,36,1,4938080,17200,2017-02-07
FAAO,2011,WHITE,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,100887,34,1,4938321,12500,2017-02-07
FAAO,2007,WHITE,LANDROVER,LR3 V8,SE,4SUV,8G,A,128903,33,1,4938321,5300,2017-02-07
BWAE,2005,RED,LANDROVER,LR3 V8,SE,4SUV,8G,A,156557,20,1,5153771,1600,2017-02-07
BWAE,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,223399,34,1,5097356,6200,2017-02-07
RAA,2010,GRAY,LANDROVER,LR2 HSE,HSE,4SUV,6G,A,67789,39,2,5191775,11600,2017-02-07
RAA,2011,BLACK,LANDROVER,LR4 HSE7 LUX,LUX,4SUV,8G,A,76127,42,2,5191775,24200,2017-02-07
AAAW,2007,WHITE,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,112180,30,1,4985059,6000,2017-02-07
FAAO,2013,BLACK,LANDROVER,RANGE R SPT,SC AUTOBIO,SUV,8G,A,63545,48,1,4970472,37000,2017-02-07
FAAO,2013,GREEN,LANDROVER,LR4,HSE,SUV,8G,A,44766,41,1,4970472,34200,2017-02-07
FAAO,2013,BLACK,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,32103,38,1,4970472,39200,2017-02-07
FAAO,2013,WHITE,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,37650,36,1,4970472,36200,2017-02-07
RAA,2010,BLACK,LANDROVER,RR HSE,HSE,4SUV,8G,A,103437,31,3,4997069,15750,2017-02-07
LMAA,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,67784,20,1,4995547,6600,2017-02-07
BWAE,2006,SILVER,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,117989,28,1,4938270,6600,2017-02-07
LMAA,2014,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6GT,A,49119,38,2,5024246,49500,2017-02-07
LMAA,2015,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,28674,44,2,5283638,54600,2017-02-07
THAA,2011,WHITE,LANDROVER,LR4 HSE7 LUX,LUX,4SUV,8G,A,75764,43,3,5318155,19100,2017-02-07
GOAA,2014,GRAY,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,91599,48,1,5043864,45000,2017-02-07
AAA,2000,GOLD,LANDROVER,RANGE ROVER,SE,4SUV,8G,A,152376,30,3,5289308,1500,2017-02-07
OAA,2009,BLACK,LANDROVER,RRS HSE,HSE,4CUV,8G,A,89362,41,1,5124918,16300,2017-02-07
OAA,2008,BLUE,LANDROVER,LR2,HSE,4SUV,6G,A,86382,40,1,5124918,8600,2017-02-07
OAA,2011,BLACK,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,50987,40,1,5124918,25500,2017-02-07
AAA,2006,WHITE,LANDROVER,RANGE ROVER,SC,4CUV,8G,A,224537,28,1,4915962,5300,2017-02-07
SVAA,2004,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,78673,18,1,4918814,3700,2017-02-07
DALA,2010,GREEN,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,100171,45,4,5006274,16657,2017-02-07
DALA,2008,BLUE,LANDROVER,LR3 V8,SE,4SUV,8G,A,159106,29,2,5006274,5283,2017-02-07
TAA,2011,BROWN,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,114230,44,3,5185521,28500,2017-02-07
TAA,2008,BLUE,LANDROVER,LR2,SE,4SUV,6G,A,170420,31,1,5185521,4900,2017-02-07
DFWA,2005,WHITE,LANDROVER,LR3 V8,SE,4SUV,8G,A,90058,32,2,4912655,5000,2017-02-07
BWAE,2003,RED,LANDROVER,DISCOVERY,SE,4SUV,8G,A,137360,10,1,4938270,400,2017-02-07
ALOH,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,92088,37,1,5108266,9000,2017-02-08
NADE,2013,SILVER,LANDROVER,RANGE R SPT,HSE,SUV,8G,A,81872,44,3,4920442,21100,2017-02-08
NADE,2009,BLUE,LANDROVER,RR HSE,HSE,4SUV,8G,A,89448,19,3,4920442,14100,2017-02-08
NADE,2004,BLACK,LANDROVER,FREELANDER,SE,4CUV,6G,A,102510,33,3,5346071,1100,2017-02-08
CADE,2005,GRAY,LANDROVER,LR3 V8,SE,4SUV,8G,A,135383,27,1,5023677,3000,2017-02-08
SAAA,2016,SILVER,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8G,A,17217,47,1,5335168,88500,2017-02-08
SDAA,2008,GRAY,LANDROVER,LR3 V8,HSE,4SUV,8G,A,107115,29,1,5054314,6500,2017-02-08
UAA,2005,SILVER,LANDROVER,LR3 V8,HSE,4SUV,8G,A,150363,37,1,4910936,3500,2017-02-08
NOAA,2012,BLACK,LANDROVER,RRE PRES PRM,PREST PREM,5DHB,4GT,A,37269,47,2,5020777,27100,2017-02-08
SWFL,2008,BLACK,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,96148,36,1,4918814,13600,2017-02-08
BCAA,2007,BLUE,LANDROVER,RRS HSE,HSE,4CUV,8G,A,103201,33,1,5030042,11000,2017-02-08
DALA,2006,SILVER,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,126257,13,1,4935773,3200,2017-02-08
NADE,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,88526,44,1,5392744,7800,2017-02-08
SDAA,2004,WHITE,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,145101,23,1,4938270,3300,2017-02-08
CADE,2011,WHITE,LANDROVER,RR HSE,HSE,4SUV,8G,A,70772,40,1,5070299,26500,2017-02-08
DALA,2016,BLACK,LANDROVER,LR4,HSE,SUV,6G,A,12050,50,1,5323965,54000,2017-02-08
DALA,2015,RED,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,33018,45,1,5323965,57000,2017-02-08
NADE,2013,BLACK,LANDROVER,RR EVOQUE,PURE PLUS,5DHB,4GT,A,40815,35,2,5005243,27000,2017-02-08
SSAA,2006,BLACK,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,147900,35,1,5052597,6800,2017-02-08
UAA,2005,SILVER,LANDROVER,LR3 V8,SE,4SUV,8G,A,115020,25,1,5056591,4000,2017-02-08
BAA,2016,BLACK,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,11455,43,1,5056328,34700,2017-02-08
CADE,2008,BLACK,LANDROVER,RRS HSE,HSE,4CUV,8G,A,69784,26,1,5205126,14500,2017-02-08
CADE,2008,GRAY,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,58609,35,1,5205126,16750,2017-02-08
BCAA,2007,WHITE,LANDROVER,RRS HSE,HSE,4CUV,8G,A,122137,18,1,4921065,7300,2017-02-08
CADE,2013,RED,LANDROVER,RR EVOQUE,PURE PREM,5DHB,4GT,A,34918,36,1,5023677,26750,2017-02-08
DAA,2008,GRAY,LANDROVER,RANGE ROVER,SC,4CUV,8G,A,120661,37,1,4900557,13400,2017-02-08
SAAA,2013,RED,LANDROVER,LR2,HSE,SUV,4GT,A,42231,41,1,5062799,19000,2017-02-08
CADE,2012,BLACK,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,68295,40,1,5074931,30000,2017-02-08
CADE,2003,BLUE,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,104171,25,2,5404585,4250,2017-02-08
DALA,2013,BLACK,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,52324,39,1,5090627,37250,2017-02-08
MMAA,2013,BLACK,LANDROVER,RR EVOQUE,PURE,5DHB,4GT,A,39396,34,1,4997476,24700,2017-02-08
MMAA,2013,WHITE,LANDROVER,RR EVOQUE,PURE PLUS,5DHB,4GT,A,21428,37,1,4997476,28750,2017-02-08
MMAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,2DCP,4GT,A,25298,39,1,4997476,30500,2017-02-08
MMAA,2014,WHITE,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,21059,46,1,4997476,33250,2017-02-08
MMAA,2014,BLACK,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,46726,42,1,4997476,29000,2017-02-08
MMAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PRESTIGE,5DHB,4GT,A,20712,49,1,4997476,39750,2017-02-08
MMAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,16260,44,1,4997476,30000,2017-02-08
MMAA,2016,BLACK,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,11103,44,1,4997476,31000,2017-02-08
MMAA,2006,BLUE,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,115096,24,1,4938061,3900,2017-02-08
NASH,2010,SILVER,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,64583,42,1,5258127,23500,2017-02-08
NASH,2013,GRAY,LANDROVER,RR EVOQUE,PURE PLUS,5DHB,4GT,A,50012,41,2,5258127,25500,2017-02-08
NASH,2014,BLACK,LANDROVER,RANGE ROVER V8,SC AUTOBIO,SUV,8ET,A,41003,50,2,5258127,83800,2017-02-08
CADE,2010,WHITE,LANDROVER,RRS HSE,HSE,4SUV,8G,A,56292,46,1,5312661,23750,2017-02-08
CADE,2015,GRAY,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,14438,47,2,5312661,37250,2017-02-08
DALA,2013,BLACK,LANDROVER,RR EVOQUE,DYNAM PREM,5DHB,4GT,A,38608,42,2,5017011,31500,2017-02-08
GOAA,2008,BLACK,LANDROVER,LR2,SE,4SUV,6G,A,114094,25,2,4996764,3600,2017-02-08
NADE,2010,SILVER,LANDROVER,LR2 HSE TEC,HSE,4SUV,6G,A,47197,35,1,5394258,11500,2017-02-08
NADE,2009,BLACK,LANDROVER,RRS HSE,HSE,4SUV,8G,A,135321,29,1,5394258,14000,2017-02-08
SLAA,2011,BLACK,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,90948,36,1,5001023,18000,2017-02-08
MMAA,2014,WHITE,LANDROVER,RANGE ROVER V8,SC,SUV,8ET,A,30646,46,1,4935976,74800,2017-02-08
SAAA,2010,BLACK,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,78699,27,1,4938321,15600,2017-02-08
DALA,2013,BLACK,LANDROVER,RANGE ROVER,SC,SUV,8G,A,41747,44,2,5002063,63000,2017-02-08
MMAA,2012,WHITE,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,81702,29,1,5031481,21750,2017-02-08
DALA,2013,BLACK,LANDROVER,RR EVOQUE,PURE PLUS,5DHB,4GT,A,52293,47,1,5147413,25800,2017-02-08
DALA,2014,GRAY,LANDROVER,RANGE R SPT V6,SE,SUV,6GT,A,24764,45,1,5147413,51000,2017-02-08
DALA,2012,BLACK,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,75297,43,1,5147413,24900,2017-02-08
NASH,2006,SILVER,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,120273,26,1,4926053,6500,2017-02-08
DALA,2013,BLACK,LANDROVER,LR4,LUXURY,SUV,8G,A,90356,34,3,4900557,24500,2017-02-08
DALA,2016,GRAY,LANDROVER,RANGE R SPT V6,V6 SE,SUV,6G,A,4139,49,1,4900557,63750,2017-02-08
DALA,2011,BLACK,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,71263,44,1,4900557,22750,2017-02-08
DALA,2014,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,20090,41,1,4900557,32500,2017-02-08
DALA,2013,RED,LANDROVER,RR EVOQUE,DYNAM PREM,5DHB,4GT,A,35813,46,1,4900557,33750,2017-02-08
DALA,2010,BLACK,LANDROVER,RR S/C,SC,4SUV,8G,A,99699,17,1,4900557,17800,2017-02-08
DALA,2016,WHITE,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,23502,34,1,4900557,29750,2017-02-08
NADE,2011,BLACK,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,85853,39,1,4997069,20200,2017-02-08
NADE,2016,BLUE,LANDROVER,RANGE R SPT V8,V8 SVR,SUV,8G,A,957,40,2,5385094,102000,2017-02-08
DALA,2010,WHITE,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,88102,29,1,4933588,18100,2017-02-08
NADE,2003,BLACK,LANDROVER,RR HSE,HSE,4SUV,8G,A,103842,36,1,5148488,4600,2017-02-08
SVAA,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,127215,37,1,5003121,8400,2017-02-08
SVAA,2007,WHITE,LANDROVER,RRS HSE,HSE,4CUV,8G,A,112167,30,1,5320998,10700,2017-02-08
FAAO,2010,GREEN,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,72288,36,2,4997476,20000,2017-02-08
FAAO,2011,BLACK,LANDROVER,LR4 HSE7 LUX,LUX,4SUV,8G,A,166311,22,1,4997476,12500,2017-02-08
FAAO,2015,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,15875,49,2,5172730,61250,2017-02-08
SVAA,2011,BLACK,LANDROVER,RRS HSE,HSE,4SUV,8G,A,67067,26,1,5005989,19750,2017-02-08
SVAA,2012,GRAY,LANDROVER,RRE PURE PRM 3,PURE PREM,2DCP,4GT,A,54739,38,4,5259973,18800,2017-02-08
AAA,2014,WHITE,LANDROVER,LR4,HSE,SUV,6G,A,79556,49,4,5097996,29000,2017-02-08
NADE,2008,SILVER,LANDROVER,LR3 V8,SE,4SUV,8G,A,132982,20,12,5383074,5120,2017-02-08
NVAA,2012,BLACK,LANDROVER,RRS HSE,HSE,4SUV,8G,A,40405,43,2,5218421,29205,2017-02-08
UAA,2016,WHITE,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8G,A,18685,48,1,5138378,97900,2017-02-08
ALBA,2013,BLACK,LANDROVER,RR EVOQUE,PURE PREM,2DCP,4GT,A,48843,28,2,4925300,22100,2017-02-08
NAA,2014,GRAY,LANDROVER,RANGE ROVER V6,HSE,SUV,6ET,A,45767,48,4,4940362,61200,2017-02-08
SAAA,2006,BLUE,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,159375,24,4,4918814,5400,2017-02-08
GOAA,2006,BLACK,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,121931,0,11,4935775,2200,2017-02-08
BCAA,2004,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,1,20,11,4945831,600,2017-02-08
