auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25831,39,1,4904222,39250,2017-04-05
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14932,41,1,4904222,44000,2017-04-05
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,27577,39,1,4904222,43000,2017-04-05
NADE,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28685,42,1,4904222,39500,2017-04-05
NADE,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23386,35,1,4904222,41500,2017-04-05
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,39670,41,1,4904222,38250,2017-04-05
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,16184,35,1,4904222,40500,2017-04-05
NADE,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,45904,38,1,4904222,37500,2017-04-05
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,16068,41,1,4904222,42500,2017-04-05
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18842,44,1,4904222,40500,2017-04-05
WPBA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21905,37,1,5074498,48000,2017-04-05
MMAA,2010,BLACK,MASERATI,QUATTROPORTE,S,4DSN,8G,A,12418,38,1,5036873,38750,2017-04-05
WPBA,2014,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22946,43,10,4919311,39400,2017-04-06
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22573,25,5,4919311,37200,2017-04-06
AAA,2010,BLACK,MASERATI,QUATTROPORTE,S,4DSN,8G,A,87078,25,3,5289308,20500,2017-04-06
WPBA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCV,8G,A,29909,37,2,5198916,66500,2017-04-06
DFWA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29782,38,1,5401428,39400,2017-04-06
DFWA,2010,BLACK,MASERATI,QUATTROPORTE,SPORT GT S,4DSN,8G,A,39375,29,1,5402931,34000,2017-04-06
THAA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,31941,46,1,5224991,49750,2017-04-06
GCAA,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,42122,30,1,4904222,39750,2017-04-06
GCAA,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15157,29,1,4904222,39000,2017-04-06
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,19591,41,1,5035767,56750,2017-04-06
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23060,35,1,5346104,47000,2017-04-06
RAA,2014,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35788,43,1,5004637,34250,2017-04-06
RAA,2014,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26715,36,3,4918017,39000,2017-04-06
NVAA,2017,MAROON,MASERATI,QUATTROP 4X2 V6,S,4DSN,6GT,A,471,50,2,5218421,78000,2017-04-07
MAA,2013,BLUE,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,25710,44,2,5375573,59000,2017-04-07
MAA,2016,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,4498,48,1,5411558,55000,2017-04-08
FAAO,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20308,50,1,5175952,48000,2017-04-10
FAAO,2008,BLACK,MASERATI,QUATTROPORTE,SPORT GT S,4DSN,8G,A,101528,42,1,5099987,15200,2017-04-11
PCAA,2006,SILVER,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,71176,15,1,4907961,7700,2017-04-11
SKYA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24278,41,2,5122902,40800,2017-04-11
RAA,2006,SILVER,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,63442,36,1,4910280,13000,2017-04-11
SSAA,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5570,39,1,4903227,54750,2017-04-12
SSAA,2016,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8011,49,1,4903227,53000,2017-04-12
ALOH,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,10300,39,1,4904222,41750,2017-04-12
BCAA,2011,GRAY,MASERATI,QUATTROPORTE,S,4DSN,8G,A,40727,29,3,5174235,25750,2017-04-12
DALA,2008,SILVER,MASERATI,QUATTROPORTE,SPORT GT S,4DSN,8G,A,51656,28,1,4905200,15700,2017-04-12
BCAA,2006,BLUE,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,50325,27,4,5056522,12300,2017-04-12
AYCA,2013,WHITE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,13201,49,1,5387307,70000,2017-04-12
WPBA,2012,SILVER,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,24200,34,3,4985138,52500,2017-04-13
SPAA,2004,WHITE,MASERATI,SPYDER,CAMBIOCORS,2DCV,8G,A,32951,26,1,5068974,19000,2017-04-13
CINA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,31573,36,1,5258137,37000,2017-04-13
SCAA,2006,SILVER,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,63740,31,2,5039487,12500,2017-04-13
GCAA,2014,GOLD,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,34947,41,1,4904222,40000,2017-04-13
GCAA,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26052,37,1,4904222,39000,2017-04-13
MAA,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,10253,48,1,5087993,54750,2017-04-13
MAA,2015,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14802,41,1,5087993,48500,2017-04-13
MAA,2013,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,25710,44,1,5375573,56750,2017-04-13
MAA,2016,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5624,45,2,5411558,54500,2017-04-13
MAA,2017,BLACK,MASERATI,LEVANTE,S,SUV,6GT,A,2621,48,1,5372193,82000,2017-04-13
NVAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,27331,35,1,5341495,51000,2017-04-14
NVAA,2006,MAROON,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,30650,18,1,4938321,10200,2017-04-14
NVAA,2012,GRAY,MASERATI,GRANTURISMO,S,2DCP,8G,A,15353,37,1,5165362,54250,2017-04-14
MAA,2015,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,5144,45,1,5369272,62000,2017-04-14
AYCA,2007,BLUE,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,78226,27,1,5300268,14000,2017-04-17
WPBA,2015,GRAY,MASERATI,GRANTURISMO,MC,2DCV,8G,A,57,49,1,4903227,109500,2017-04-17
RAA,2003,BLUE,MASERATI,SPYDER,CAMBIOCORS,2DCV,8G,A,57007,15,1,5370641,9750,2017-04-18
AAAW,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,36857,44,3,5381917,38900,2017-04-18
FAAO,2012,SILVER,MASERATI,QUATTROPORTE,S,4DSN,8G,A,32766,42,2,5196904,33400,2017-04-18
FAAO,2014,MAROON,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,34059,47,1,5315880,41000,2017-04-18
FAAO,2012,BLUE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,15136,37,4,4993796,58000,2017-04-18
AAAW,2008,SILVER,MASERATI,QUATTROPORTE,SDN,4DSN,8G,A,52591,31,1,4938080,17000,2017-04-18
RAA,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,6276,36,1,4903227,50000,2017-04-18
KCAA,2009,SILVER,MASERATI,QUATTROPORTE,S,4DSN,8G,A,49536,34,1,5195119,25750,2017-04-19
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22237,35,1,4904222,40800,2017-04-19
WPBA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,25078,42,1,4904222,41800,2017-04-19
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,40981,37,1,4904222,38800,2017-04-19
WPBA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,14107,24,8,4904222,44500,2017-04-19
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,20093,42,1,4904222,46200,2017-04-19
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,41749,37,1,4904222,42800,2017-04-19
WPBA,2014,SILVER,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,18486,40,1,4904222,45200,2017-04-19
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,21872,37,1,4904222,43800,2017-04-19
WPBA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,24743,38,1,4904222,46400,2017-04-19
WPBA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,33218,44,1,4904222,46000,2017-04-19
WPBA,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,26081,44,1,4904222,43000,2017-04-19
WPBA,2013,RED,MASERATI,GRANTURISMO,GT MC,2DCV,8G,A,15658,30,5,4904222,68200,2017-04-19
WPBA,2014,WHITE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,11553,33,1,4904222,70800,2017-04-19
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,47440,41,1,4904222,39200,2017-04-19
WPBA,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,31877,37,1,4904222,40200,2017-04-19
WPBA,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,48817,38,1,4904222,39200,2017-04-19
WPBA,2013,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,10247,25,2,4904222,47000,2017-04-19
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35157,37,1,4904222,39800,2017-04-19
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29062,48,1,4904222,39800,2017-04-19
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,38833,39,1,4904222,42000,2017-04-19
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,38940,45,1,4904222,40000,2017-04-19
WPBA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30036,44,2,4904222,39600,2017-04-19
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23086,43,1,4904222,41000,2017-04-19
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28135,34,1,4904222,39800,2017-04-19
WPBA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20917,42,1,4904222,40000,2017-04-19
WPBA,2014,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,43005,39,1,4904222,38000,2017-04-19
WPBA,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,11561,47,1,4904222,50000,2017-04-19
WPBA,2013,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,24853,38,2,4904222,54200,2017-04-19
WPBA,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28676,37,1,4904222,39800,2017-04-19
WPBA,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28658,38,1,4904222,39400,2017-04-19
WPBA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18172,26,1,4904222,37600,2017-04-19
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21647,26,1,4904222,38200,2017-04-19
WPBA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,27819,41,1,4904222,39000,2017-04-19
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35799,38,1,4904222,38600,2017-04-19
WPBA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,37325,34,1,4904222,36800,2017-04-19
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,38876,38,1,4904222,40400,2017-04-19
WPBA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19861,43,1,4904222,47200,2017-04-19
WPBA,2014,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,39016,37,1,4904222,55800,2017-04-19
WPBA,2012,GRAY,MASERATI,QUATTROPORTE,S,4DSN,8G,A,20978,36,1,5177233,39400,2017-04-19
NADE,2013,BLU OCEA,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,26599,38,2,5299861,51250,2017-04-19
WPBA,2013,BLACK,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,12598,28,1,5287077,52200,2017-04-19
CINA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,39496,33,1,5347575,38100,2017-04-20
THAA,2007,BLACK,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,43781,29,1,5392825,16750,2017-04-20
AAA,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,37639,38,1,5097996,36600,2017-04-20
RAA,2015,GREY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,10514,40,1,5118931,77500,2017-04-20
RAA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14805,39,1,5402306,46000,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17459,43,1,4904222,46500,2017-04-20
RAA,2014,BLUE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,31313,41,1,4904222,45500,2017-04-20
RAA,2014,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,14483,32,1,4904222,63500,2017-04-20
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24754,43,1,4904222,52500,2017-04-20
RAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35737,39,1,4904222,38500,2017-04-20
RAA,2013,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,7971,35,1,4904222,61500,2017-04-20
RAA,2014,SILVER,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,28183,30,1,4904222,47500,2017-04-20
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,34109,41,1,4904222,41000,2017-04-20
RAA,2013,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,25443,29,1,4904222,58500,2017-04-20
RAA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,29378,36,1,4904222,48000,2017-04-20
RAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22252,42,1,4904222,38500,2017-04-20
RAA,2014,PURPLE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,22464,37,1,4904222,42500,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,38304,36,1,4904222,40500,2017-04-20
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,35741,42,1,4904222,58000,2017-04-20
RAA,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,27662,28,1,4904222,38000,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23285,37,1,4904222,46000,2017-04-20
RAA,2014,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22468,24,1,4904222,37000,2017-04-20
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,12589,26,1,4904222,56500,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28154,42,1,4904222,44500,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,33196,44,1,4904222,39000,2017-04-20
RAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,36028,40,1,4904222,39000,2017-04-20
RAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,44553,34,1,4904222,41500,2017-04-20
RAA,2013,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,40501,42,1,4904222,53500,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23214,36,1,4904222,39500,2017-04-20
RAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17450,26,1,4904222,45500,2017-04-20
RAA,2013,BLACK,MASERATI,GRANTURISMO,GTC MC,2DCV,8G,A,40453,37,1,4904222,63500,2017-04-20
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23266,37,1,4904222,40500,2017-04-20
RAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29441,39,1,4904222,40500,2017-04-20
RAA,2017,WHITE,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,9918,46,3,5054314,57000,2017-04-20
AYCA,2005,BLACK,MASERATI,COUPE,NONE,COUP,8CY,6,112887,23,1,4925422,8500,2017-04-24
AREN,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5620,39,1,4910280,47000,2017-04-25
AREN,2008,MAROON,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,66915,20,1,4910280,16300,2017-04-25
WPBA,2015,GRAY,MASERATI,GRANTURISMO,MC,2DCV,8G,A,148,50,1,4903227,112500,2017-04-25
MMAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23931,37,1,5174307,39500,2017-04-26
AAA,2014,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13351,50,1,4904222,42000,2017-04-26
AAA,2016,BLACK,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,2167,35,1,4904222,54400,2017-04-26
AAA,2014,MAROON,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,87861,45,5,4915962,33400,2017-04-26
AAA,2010,BLACK,MASERATI,GRANTURISMO,S,2DCP,8G,A,21835,36,1,4995565,42800,2017-04-26
AAA,2015,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,17528,34,1,5209098,69000,2017-04-26
AAA,2014,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20473,44,1,5353650,41000,2017-04-26
AAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,17554,40,1,5065413,45000,2017-04-26
SCAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,33796,37,1,4900627,42000,2017-04-27
THAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23507,46,9,4919311,40000,2017-04-27
AAA,2016,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,5819,42,2,5209098,79600,2017-04-27
THAA,2014,WHITE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,25181,46,2,5224991,49500,2017-04-27
THAA,2014,SILVER,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,30142,47,3,5224991,47250,2017-04-27
AAA,2005,BLACK,MASERATI,COUPE,CAMBIOCORS,2DCP,8G,A,56345,0,2,4968424,7000,2017-04-27
MAA,2016,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,4605,49,1,4900557,54000,2017-04-27
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14503,44,1,5216574,46600,2017-04-27
MAA,2012,GREY,MASERATI,GRANTURISMO,S,2DCP,8G,A,14626,36,1,5372193,54800,2017-04-27
MAA,2016,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,7969,49,1,5372193,57000,2017-04-27
MAA,2017,WHITE,MASERATI,LEVANTE,S,SUV,6GT,A,8450,45,3,5372193,81500,2017-04-27
FAAO,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8110,42,3,5260176,39000,2017-05-02
FAAO,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13460,45,1,5153351,41500,2017-05-02
FAAO,2012,WHITE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,26596,37,1,5315880,56500,2017-05-02
RAA,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,3585,42,1,4903227,50000,2017-05-02
RAA,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,3997,45,1,4903227,51000,2017-05-02
RAA,2016,GRAY,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,4486,49,4,4903227,51000,2017-05-02
RAA,2016,GRAY,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,4141,49,1,4903227,51000,2017-05-02
NADE,2010,WHITE,MASERATI,GRANTURISMO,S AUTO,2DCP,8G,A,48827,28,1,4938321,35200,2017-05-03
NADE,2016,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,4090,44,2,4903227,53500,2017-05-03
NADE,2016,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5332,39,3,4903227,52750,2017-05-03
NADE,2016,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,6681,47,2,4903227,53750,2017-05-03
NADE,2016,BLUE,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,7400,47,2,4903227,52250,2017-05-03
NADE,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,7747,44,4,4903227,41750,2017-05-03
NADE,2016,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,9052,47,3,4903227,53250,2017-05-03
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,19541,38,2,4903227,40500,2017-05-03
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,10039,42,3,4903227,52250,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15972,45,2,4903227,37500,2017-05-03
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,11730,34,1,4904222,44750,2017-05-03
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,7336,46,2,4904222,41250,2017-05-03
NADE,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,9133,29,1,4904222,44000,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11255,36,1,4904222,42000,2017-05-03
NADE,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,13453,36,2,4904222,43000,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11592,35,1,4904222,42250,2017-05-03
NADE,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13006,44,1,4904222,44750,2017-05-03
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,16535,35,1,4904222,41000,2017-05-03
NADE,2014,BROWN,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,31739,36,1,4904222,45750,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13297,41,1,4904222,42000,2017-05-03
NADE,2014,TAN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,16120,35,1,4904222,40000,2017-05-03
NADE,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,13545,32,1,4904222,47250,2017-05-03
NADE,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17136,42,1,4904222,40000,2017-05-03
NADE,2014,TAN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18034,37,3,4904222,40500,2017-05-03
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17546,40,1,4904222,43500,2017-05-03
NADE,2015,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17557,37,2,4904222,45250,2017-05-03
NADE,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,4952,49,1,4904222,46000,2017-05-03
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17965,40,2,4904222,40750,2017-05-03
NADE,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19096,38,1,4904222,44500,2017-05-03
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18252,39,1,4904222,40500,2017-05-03
NADE,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,38181,41,1,4904222,42750,2017-05-03
NADE,2014,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,18440,29,1,4904222,59750,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19186,23,2,4904222,39750,2017-05-03
NADE,2014,TAN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19238,44,2,4904222,39250,2017-05-03
NADE,2015,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,19447,39,2,4904222,57250,2017-05-03
NADE,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19919,37,1,4904222,39000,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20139,42,1,4904222,41500,2017-05-03
NADE,2014,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,21058,34,1,4904222,62250,2017-05-03
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20923,44,1,4904222,40750,2017-05-03
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21584,29,1,4904222,39000,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18952,41,1,4904222,39250,2017-05-03
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23257,42,2,4904222,40500,2017-05-03
NADE,2014,TAN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22403,40,1,4904222,39500,2017-05-03
