auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
CADE,2004,SILVER,PORSCHE,BOXSTER,S,2DCV,6G,A,127176.0,26,1.0,5401241.0,5000.0,2017-07-19
SSAA,2012,SILVER,PORSCHE,PANAMERA AWD V8,TURBO S,4DHB,8GT,A,27704.0,40,1.0,5017959.0,63750.0,2017-07-19
NASH,2013,RED,PORSCHE,BOXSTER,S,2DCV,6G,A,34298.0,45,3.0,5258127.0,43500.0,2017-07-19
NASH,2015,WHITE,PORSCHE,911 4X2 6C,GTS,2DCV,6G,A,12395.0,48,2.0,5258127.0,97500.0,2017-07-19
NASH,2012,SILVER,PORSCHE,911 4X2 6C,S,2DCV,6G,A,39669.0,49,5.0,5258127.0,64000.0,2017-07-19
NASH,2017,WHITE,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,4359.0,47,2.0,5258127.0,71500.0,2017-07-19
NASH,2008,RED,PORSCHE,911 4X2 6C,CARRERA S,2DCV,6G,A,30860.0,44,1.0,5258127.0,48000.0,2017-07-19
NASH,2016,BLACK,PORSCHE,CAYMAN,GT4,2DCP,6G,6,16035.0,43,3.0,5258127.0,96250.0,2017-07-19
NASH,2008,WHITE,PORSCHE,911 4X2 6C,CARRERA,2DCP,6G,A,66609.0,43,1.0,5258127.0,30100.0,2017-07-19
BCAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,36261.0,39,1.0,5410190.0,41500.0,2017-07-19
GOAA,2008,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,133615.0,29,1.0,4925422.0,6900.0,2017-07-19
DALA,2013,RED,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,42838.0,46,1.0,5002063.0,55900.0,2017-07-19
NASH,2014,GREY,PORSCHE,CAYENNE V6,DIESEL,SUV,6DT,A,49479.0,35,1.0,4970472.0,40400.0,2017-07-19
AAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,27856.0,45,1.0,4905900.0,48500.0,2017-07-19
AAA,2015,WHITE,PORSCHE,MACAN,TURBO,SUV,6GT,A,34954.0,47,1.0,4905900.0,55500.0,2017-07-19
AAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,23664.0,35,1.0,4905900.0,45500.0,2017-07-19
AAA,2014,WHITE,PORSCHE,PANAMERA 4X2 V6,2,4DHB,6G,A,21788.0,35,1.0,4905900.0,44500.0,2017-07-19
AAA,2015,GRAY,PORSCHE,MACAN,S,SUV,6GT,A,32946.0,46,1.0,4905900.0,42000.0,2017-07-19
AAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,33224.0,45,1.0,4905900.0,44000.0,2017-07-19
AAA,2014,BLACK,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,50883.0,44,1.0,4905900.0,51000.0,2017-07-19
AAA,2014,AGATE GR,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,14942.0,35,1.0,4905900.0,50000.0,2017-07-19
AAA,2015,BLACK,PORSCHE,BOXSTER,S,2DCV,6G,A,17038.0,45,1.0,4905900.0,52500.0,2017-07-19
AAA,2014,BASALT B,PORSCHE,PANAMERA 4X2 V6,2,4DHB,6G,A,34878.0,42,1.0,4905900.0,47500.0,2017-07-19
AAA,2014,BROWN,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,42895.0,39,1.0,4905900.0,45000.0,2017-07-19
AAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,20577.0,30,1.0,4905900.0,54500.0,2017-07-19
AAA,2017,JET BLAC,PORSCHE,911 AWD 6C,TURBO S,2DCP,6GT,A,11328.0,49,1.0,4905905.0,142000.0,2017-07-19
AAA,2016,CARRA WH,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,4902.0,43,1.0,4905905.0,53500.0,2017-07-19
AAA,2016,BLACK,PORSCHE,CAYENNE V6,S,SUV,6GT,A,13766.0,48,1.0,4905905.0,54000.0,2017-07-19
AAA,2016,BLACK,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,11780.0,46,1.0,4905905.0,53500.0,2017-07-19
AAA,2016,GREY,PORSCHE,CAYENNE V6,S,SUV,6GT,A,24866.0,44,1.0,4905905.0,52000.0,2017-07-19
AAA,2015,GAURDRED,PORSCHE,911 AWD 6C,S TURBO,2DCV,6GT,A,14630.0,43,1.0,4905900.0,145000.0,2017-07-19
AAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,29062.0,47,1.0,4905900.0,43500.0,2017-07-19
AAA,2014,WHITE,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,34770.0,44,1.0,4905900.0,44500.0,2017-07-19
AAA,2015,GTSILVER,PORSCHE,PANAMERA AWD V8,TURBO,4DHB,8GT,A,14441.0,41,1.0,4905900.0,87000.0,2017-07-19
AAA,2014,GAURDRED,PORSCHE,911 4X2 6C,S,2DCV,6G,A,33147.0,49,1.0,4905900.0,72500.0,2017-07-19
AAA,2015,WHITE,PORSCHE,MACAN,S,SUV,6GT,A,23746.0,47,1.0,4905900.0,42000.0,2017-07-19
AAA,2015,BLACK,PORSCHE,MACAN,TURBO,SUV,6GT,A,20658.0,37,1.0,4905900.0,56500.0,2017-07-19
AAA,2014,MAHOGANY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,31007.0,41,1.0,4905900.0,48000.0,2017-07-19
AAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4S EXEC,4DHB,6GT,A,26744.0,36,1.0,4905900.0,60000.0,2017-07-19
AAA,2015,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,14709.0,38,1.0,4905900.0,59000.0,2017-07-19
AAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,27625.0,43,1.0,4905900.0,43500.0,2017-07-19
AAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,54156.0,43,1.0,4905900.0,47000.0,2017-07-19
AAA,2015,RHODSILV,PORSCHE,MACAN,TURBO,SUV,6GT,A,34623.0,42,1.0,4905900.0,55000.0,2017-07-19
AAA,2014,BLACK,PORSCHE,PANAMERA AWD V8,TURBO EXEC,4DHB,8G,A,54430.0,36,2.0,4905900.0,67000.0,2017-07-19
AAA,2017,WHITE,PORSCHE,MACAN V6,GTS,SUV,6GT,A,26824.0,43,1.0,4905900.0,61500.0,2017-07-19
AAA,2016,CARRA WH,PORSCHE,PANAMERA 4X2 V6,2WD EDIT,4DHB,6G,A,17535.0,44,1.0,4905900.0,63500.0,2017-07-19
AAA,2015,BLACK,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,22475.0,35,1.0,4905900.0,48000.0,2017-07-19
AAA,2014,CARBON G,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,50334.0,44,1.0,4905900.0,40500.0,2017-07-19
AAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,56220.0,34,1.0,4905900.0,36500.0,2017-07-19
AAA,2014,DRK BLUE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,49442.0,37,1.0,4905900.0,44500.0,2017-07-19
AAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,21862.0,27,1.0,4905900.0,38500.0,2017-07-19
AAA,2014,RHODSILV,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,36797.0,36,1.0,4905900.0,43500.0,2017-07-19
AAA,2014,JET BLAC,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,34492.0,26,1.0,4905900.0,37500.0,2017-07-19
AAA,2014,AGATEGRE,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,40557.0,36,1.0,4905900.0,48000.0,2017-07-19
AAA,2014,BLACK,PORSCHE,CAYENNE S HYBRI,S HYBRID,SUV,6H,A,31265.0,29,1.0,4905900.0,43000.0,2017-07-19
AAA,2014,CARM RED,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,25545.0,35,1.0,4905900.0,51500.0,2017-07-19
AAA,2015,JET BLAC,PORSCHE,MACAN,TURBO,SUV,6GT,A,26296.0,38,1.0,4905900.0,58000.0,2017-07-19
AAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,39662.0,38,1.0,4905900.0,48500.0,2017-07-19
AAA,2015,JET BLAC,PORSCHE,CAYENNE V8,S,SUV,6GT,A,47042.0,46,1.0,4905900.0,46000.0,2017-07-19
AAA,2014,RHODSILV,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,38203.0,40,1.0,4905900.0,46500.0,2017-07-19
AAA,2015,CARRAWHI,PORSCHE,911,S CABRIOLE,2DCV,6G,A,8189.0,23,1.0,4905900.0,80000.0,2017-07-19
AAA,2014,CARBON G,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,49006.0,37,1.0,4905900.0,44500.0,2017-07-19
AAA,2014,BLUE,PORSCHE,911 4X2 6C,S,2DCV,6G,A,22970.0,49,1.0,5003763.0,79500.0,2017-07-19
AAA,1999,WHITE,PORSCHE,911 CPE,CARRERA 2,2DCP,6G,6,105301.0,37,1.0,4998610.0,14400.0,2017-07-19
AAA,2004,GREY,PORSCHE,911 AWD,TURBO,2DCV,6G,6,68558.0,38,1.0,4998610.0,36000.0,2017-07-19
AAA,2014,BLUE,PORSCHE,911 AWD 6C,4S,2DCP,6G,A,3317.0,50,1.0,4998610.0,107000.0,2017-07-19
AAA,2015,WHITE,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,34047.0,37,3.0,5009532.0,67000.0,2017-07-19
AAA,2011,SILVER,PORSCHE,PANAMERA AWD V8,4S,4DHB,8G,A,60782.0,49,1.0,5009532.0,34400.0,2017-07-19
AAA,2016,GRAY,PORSCHE,911 4X2 6C,S,2DCP,6G,A,13096.0,43,1.0,5000015.0,90000.0,2017-07-19
AAA,2017,WHITE,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,5093.0,50,1.0,5347575.0,71000.0,2017-07-19
AAA,2004,BLACK,PORSCHE,911 AWD,TURBO,2DCV,6G,A,44358.0,25,1.0,5347575.0,34800.0,2017-07-19
AAA,2003,GRAY,PORSCHE,BOXSTER,S,2DCV,6G,6,48593.0,38,1.0,5347575.0,11700.0,2017-07-19
AAA,2014,GREEN,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,54587.0,50,1.0,5188619.0,48500.0,2017-07-19
AAA,2013,BLACK,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,58018.0,39,1.0,5004307.0,48250.0,2017-07-19
AAA,2015,BLACK,PORSCHE,MACAN,TURBO,SUV,6GT,A,20369.0,44,1.0,5004307.0,58200.0,2017-07-19
AAA,2013,GRAY,PORSCHE,PANAMERA AWD V6,4 PLATINUM,4DHB,6G,A,48888.0,44,1.0,5004307.0,37800.0,2017-07-19
AAA,2014,WHITE,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,22092.0,40,1.0,5000308.0,53600.0,2017-07-19
AAA,2014,BLACK,PORSCHE,CAYENNE V8,TURBO S,SUV,8G,A,30523.0,44,1.0,5268280.0,72500.0,2017-07-19
AAA,2016,BLACK,PORSCHE,CAYENNE V6,GTS,SUV,6GT,A,27081.0,42,2.0,4997069.0,75000.0,2017-07-19
AAA,2011,BLACK,PORSCHE,CAYENNE V8,TURBO,SUV,8GT,A,53822.0,41,2.0,4997069.0,41400.0,2017-07-19
AAA,2011,GREY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,112847.0,29,1.0,4900557.0,22000.0,2017-07-19
CNCA,2012,BLACK,PORSCHE,CAYENNE V6,S,SUV,6H,A,79872.0,27,1.0,5006121.0,22200.0,2017-07-19
WPBA,2008,GRAY,PORSCHE,911 AWD 6C,TURBO,2DCV,6GT,6,60385.0,39,1.0,5313949.0,52300.0,2017-07-19
SCAA,2016,BLACK,PORSCHE,CAYENNE V6,S,SUV,6GT,A,12488.0,10,2.0,4982472.0,50000.0,2017-07-19
OMAA,2008,BLACK,PORSCHE,CAYMAN,S,2DCP,6G,A,73340.0,37,1.0,5216034.0,19500.0,2017-07-20
SCAA,2006,SILVER,PORSCHE,CAYMAN,S,2DCP,6G,A,57963.0,35,2.0,5033211.0,21750.0,2017-07-20
SCAA,2004,SILVER,PORSCHE,CAYENNE V8,S,SUV,8G,A,160972.0,33,2.0,5033211.0,4700.0,2017-07-20
TBAA,2006,BLACK,PORSCHE,CAYENNE V8,TURBO S,SUV,8GT,A,80626.0,37,1.0,5258824.0,17500.0,2017-07-20
WPBA,2015,BLUE,PORSCHE,911 4X2 6C,S,2DCV,6G,A,11791.0,37,1.0,5091839.0,83500.0,2017-07-20
WPBA,2014,WHITE,PORSCHE,CAYENNE V8,S,SUV,8G,A,19801.0,50,1.0,5091839.0,48000.0,2017-07-20
WPBA,2017,WHITE,PORSCHE,718 BOXSTER,S,2DCV,4GT,A,3261.0,50,2.0,5091839.0,66500.0,2017-07-20
WPBA,2014,WHITE,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,35874.0,36,1.0,5091839.0,56500.0,2017-07-20
AAA,2015,WHITE,PORSCHE,MACAN,TURBO,SUV,6GT,A,22412.0,48,1.0,5009532.0,55200.0,2017-07-20
TBAA,2014,BLUE,PORSCHE,PANAMERA 4X2 V6,2,4DHB,6G,A,46938.0,42,1.0,5066232.0,38500.0,2017-07-20
THAA,2003,BLUE,PORSCHE,911 CPE,CARRERA 2,2DCP,6G,6,25274.0,43,1.0,5269116.0,26250.0,2017-07-20
WPBA,2012,WHITE,PORSCHE,PANAMERA 4X2 V8,S,4DHB,8G,A,14048.0,41,1.0,5377954.0,45400.0,2017-07-20
WPBA,2013,SILVER,PORSCHE,BOXSTER,S,2DCV,6G,A,14493.0,46,1.0,5377954.0,45200.0,2017-07-20
AAA,2011,GREY,PORSCHE,PANAMERA 4X2 V8,S,4DHB,8G,A,65675.0,39,1.0,4998610.0,33800.0,2017-07-20
DFWA,2006,GREEN,PORSCHE,911 4X2 6C,CARRERA S,2DCV,6G,6,36725.0,46,1.0,5269621.0,36900.0,2017-07-20
AAA,2007,SILVER,PORSCHE,911 AWD 6C,TURBO,2DCP,6GT,6,23499.0,44,1.0,5000308.0,70000.0,2017-07-20
GCAA,2010,BLACK,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,91582.0,33,1.0,5000239.0,21250.0,2017-07-20
GCAA,2015,SILVER,PORSCHE,911 4X2 6C,S,2DCV,6G,A,1421.0,48,1.0,5043451.0,88750.0,2017-07-20
GCAA,2014,PURPLE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,28459.0,37,2.0,4940362.0,39000.0,2017-07-20
FAAO,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,11016.0,45,1.0,5217088.0,51000.0,2017-07-20
AAA,2014,BLUE,PORSCHE,PANAMERA 4X2 V6,2,4DHB,6G,A,103067.0,37,2.0,4996436.0,30400.0,2017-07-20
AAA,2014,JET BLAC,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,82425.0,31,2.0,4905900.0,41000.0,2017-07-20
MAA,2008,BLACK,PORSCHE,911 AWD 6C,CARRERA 4S,2DCP,6G,6,33309.0,41,1.0,5217817.0,48000.0,2017-07-20
MAA,2001,RED,PORSCHE,911 CARRERA,CARRERA,2DCV,6G,A,9436.0,49,1.0,5217817.0,26000.0,2017-07-20
MAA,2012,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,34459.0,33,1.0,5087993.0,35000.0,2017-07-20
MAA,2006,BLACK,PORSCHE,CAYENNE V8,TURBO,SUV,8GT,A,34739.0,34,1.0,5087993.0,22750.0,2017-07-20
MAA,2011,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,74771.0,39,1.0,5416073.0,26750.0,2017-07-20
MAA,2007,GREEN,PORSCHE,911 4X2 6C,CARRERA,2DCP,6G,A,23248.0,49,1.0,5402663.0,39000.0,2017-07-20
MAA,2015,GREY,PORSCHE,911 AWD 6C,4S,2DCP,6G,A,27957.0,43,1.0,5001626.0,84000.0,2017-07-20
MAA,2008,RED,PORSCHE,911 AWD 6C,TURBO,2DCP,6GT,A,62926.0,40,1.0,5307948.0,56500.0,2017-07-20
MAA,2014,SILVER,PORSCHE,CAYENNE V6,DIESEL,SUV,6DT,A,37101.0,39,1.0,5411558.0,41000.0,2017-07-20
MAA,2004,SILVER,PORSCHE,911 4X2,CARRERA,2DCV,6G,6,48167.0,38,1.0,5125163.0,23250.0,2017-07-20
MAA,2016,ORANGE,PORSCHE,911 4X2 6C,GT3 RS,2DCP,6G,A,5142.0,48,1.0,4902052.0,205000.0,2017-07-20
MAA,2017,SILVER,PORSCHE,911 AWD 6C,TURBO S,2DCV,6GT,A,9851.0,42,3.0,4902052.0,177500.0,2017-07-20
MAA,2014,WHITE,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,18499.0,43,1.0,4902052.0,46000.0,2017-07-20
MAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,26750.0,43,4.0,4902052.0,50250.0,2017-07-20
MAA,2016,BLACK,PORSCHE,CAYENNE V6,GTS,SUV,6GT,A,27772.0,41,1.0,5216574.0,74500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,37987.0,41,1.0,5216574.0,42000.0,2017-07-20
MAA,2015,WHITE,PORSCHE,MACAN,S,SUV,6GT,A,39405.0,37,1.0,5216574.0,42700.0,2017-07-20
MAA,2012,BLACK,PORSCHE,PANAMERA 4X2 V8,S,4DHB,8G,A,47929.0,44,1.0,5216574.0,40500.0,2017-07-20
MAA,2014,YELLOW,PORSCHE,CAYMAN,S,2DCP,6G,A,32091.0,43,1.0,4905900.0,49500.0,2017-07-20
MAA,2015,SILVER,PORSCHE,MACAN,S,SUV,6GT,A,25217.0,42,1.0,4905900.0,44000.0,2017-07-20
MAA,2014,BLUE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,26188.0,44,1.0,4905900.0,49500.0,2017-07-20
MAA,2015,GREY,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,15643.0,43,1.0,4905900.0,69500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,32726.0,42,1.0,4905900.0,43000.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,30049.0,43,1.0,4905900.0,46000.0,2017-07-20
MAA,2016,BLACK,PORSCHE,CAYENNE V6,S,SUV,6GT,A,33689.0,41,1.0,4905900.0,55500.0,2017-07-20
MAA,2016,GREY,PORSCHE,PANAMERA AWD V6,AWD4  EDIT,4DHB,6G,A,13508.0,42,1.0,4905900.0,60000.0,2017-07-20
MAA,2014,BROWN,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,36811.0,43,1.0,4905900.0,55500.0,2017-07-20
MAA,2015,SILVER,PORSCHE,MACAN,TURBO,SUV,6GT,A,35917.0,42,1.0,4905900.0,54000.0,2017-07-20
MAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,47011.0,40,1.0,4905900.0,41000.0,2017-07-20
MAA,2014,GREY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,45107.0,43,1.0,4905900.0,43000.0,2017-07-20
MAA,2015,SILVER,PORSCHE,911 4X2 6C,GTS,2DCV,6G,7,20508.0,44,2.0,4905900.0,91500.0,2017-07-20
MAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,32734.0,43,1.0,4905900.0,43000.0,2017-07-20
MAA,2014,SILVER,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,34945.0,42,1.0,4905900.0,43250.0,2017-07-20
MAA,2015,SILVER,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,31339.0,41,1.0,4905900.0,52500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V8,TURBO EXEC,4DHB,8G,A,30151.0,38,1.0,4905900.0,71000.0,2017-07-20
MAA,2014,WHITE,PORSCHE,PANAMERA 4X2 V6,S,4DHB,6GT,A,57847.0,37,1.0,4905900.0,44500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,42882.0,42,1.0,4905900.0,41000.0,2017-07-20
MAA,2013,BLACK,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,26316.0,41,1.0,4905900.0,43000.0,2017-07-20
MAA,2016,BLACK,PORSCHE,BOXSTER,SPYDER,2DCV,6G,6,2156.0,50,1.0,4905900.0,108500.0,2017-07-20
MAA,2013,BLACK,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,57300.0,38,1.0,4905900.0,42000.0,2017-07-20
MAA,2015,BLACK,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,30755.0,40,1.0,4905900.0,69500.0,2017-07-20
MAA,2015,WHITE,PORSCHE,911 AWD 6C,4S,2DCV,6G,A,46905.0,41,1.0,4905900.0,82000.0,2017-07-20
MAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,25884.0,35,1.0,4905900.0,50500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V8,TURBO EXEC,4DHB,8G,A,23553.0,35,1.0,4905900.0,78000.0,2017-07-20
MAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,42997.0,37,1.0,4905900.0,40250.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,30376.0,33,1.0,4905900.0,51000.0,2017-07-20
MAA,2014,BLUE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,39291.0,37,1.0,4905900.0,43250.0,2017-07-20
MAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,29127.0,42,1.0,4905900.0,46000.0,2017-07-20
MAA,2014,AMETHYST,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,27124.0,35,1.0,4905900.0,67000.0,2017-07-20
MAA,2014,BLUE,PORSCHE,CAYENNE V8,S,SUV,8G,A,53451.0,36,1.0,4905900.0,36000.0,2017-07-20
MAA,2015,CARBON,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,43795.0,33,1.0,4905900.0,46250.0,2017-07-20
MAA,2014,GREY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,22719.0,30,1.0,4905900.0,47000.0,2017-07-20
MAA,2014,BLACK,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,52629.0,31,1.0,4905900.0,35500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,53339.0,31,1.0,4905900.0,39750.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4S EXEC,4DHB,6GT,A,18173.0,37,1.0,4905900.0,58000.0,2017-07-20
MAA,2014,SILVER,PORSCHE,BOXSTER,S,2DCV,6G,6,27777.0,29,1.0,4905900.0,44750.0,2017-07-20
MAA,2015,GREY,PORSCHE,MACAN,S,SUV,6GT,A,28174.0,37,1.0,4905900.0,45000.0,2017-07-20
MAA,2014,GREY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,18877.0,42,1.0,4905900.0,52500.0,2017-07-20
MAA,2015,MAHOGANY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,5974.0,43,1.0,4905900.0,59500.0,2017-07-20
MAA,2014,BLACK,PORSCHE,PANAMERA AWD V6,4S EXEC,4DHB,6GT,A,56228.0,39,1.0,4905900.0,53000.0,2017-07-20
MAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,15418.0,41,1.0,4905900.0,56000.0,2017-07-20
MAA,2014,WHITE,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,35937.0,43,1.0,4905900.0,41000.0,2017-07-20
MAA,2014,SILVER,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,29899.0,35,1.0,4905900.0,43750.0,2017-07-20
MAA,2013,BLACK,PORSCHE,PANAMERA AWD V6,4 PLATINUM,4DHB,6G,A,59828.0,33,1.0,4905900.0,37500.0,2017-07-20
MAA,2014,SILVER,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,36013.0,48,1.0,4905900.0,49000.0,2017-07-20
NVAA,2012,BROWN,PORSCHE,CAYENNE V8,S,SUV,8G,A,43375.0,41,1.0,5056988.0,35750.0,2017-07-21
LMAA,2006,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,68396.0,36,1.0,5212733.0,11200.0,2017-07-21
NVAA,2005,BLUE,PORSCHE,BOXSTER,S,2DCV,6G,6,39185.0,42,2.0,5341495.0,17500.0,2017-07-21
NVAA,2004,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,117731.0,27,2.0,5109412.0,4750.0,2017-07-21
UAA,2012,BLACK,PORSCHE,911 AWD 6C,4 GTS,COUP,6CY,A,30000.0,44,1.0,4919540.0,56800.0,2017-07-21
MAA,2010,BLUE,PORSCHE,PANAMERA AWD,4S,4DHB,8G,A,64333.0,28,1.0,5018716.0,28700.0,2017-07-21
MAA,2011,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,91760.0,38,1.0,5369272.0,25200.0,2017-07-21
MAA,2015,GREY,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,26636.0,48,7.0,5077467.0,74000.0,2017-07-21
MAA,2009,SILVER,PORSCHE,911 AWD 6C,TURBO,2DCV,6GT,6,39408.0,41,1.0,5241665.0,62500.0,2017-07-21
MAA,2011,BLACK,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,81307.0,42,1.0,5411558.0,28500.0,2017-07-21
MAA,2015,GREY,PORSCHE,BOXSTER,S,2DCV,6G,A,19252.0,48,1.0,5411558.0,54000.0,2017-07-21
MAA,2015,GREY,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,14207.0,44,1.0,5411558.0,58000.0,2017-07-21
MAA,2005,SILVER,PORSCHE,CAYENNE V8,S,SUV,8G,A,112362.0,27,3.0,5216574.0,7200.0,2017-07-21
MAA,2014,WHITE,PORSCHE,CAYENNE V6,S,SUV,6H,A,30429.0,44,3.0,5258127.0,43500.0,2017-07-21
MAA,2002,SILVER,PORSCHE,911 CAB,CARRERA 2,2DCV,6G,6,69213.0,44,1.0,5258127.0,22600.0,2017-07-21
MAA,2008,SILVER,PORSCHE,BOXSTER,S,2DCV,6G,6,12138.0,49,1.0,5143706.0,30000.0,2017-07-21
MAA,2012,BLACK,PORSCHE,PANAMERA AWD V8,TURBO S,4DHB,8GT,A,47675.0,41,1.0,5372193.0,55500.0,2017-07-21
MAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4S EXEC,4DHB,6GT,A,42767.0,42,1.0,5372193.0,56000.0,2017-07-21
MAA,2016,WHITE,PORSCHE,MACAN,TURBO,SUV,6GT,A,17741.0,48,1.0,5372193.0,62000.0,2017-07-21
MAA,2014,GREY,PORSCHE,PANAMERA AWD V8,TURBO,4DHB,8GT,A,35807.0,39,2.0,5372193.0,69000.0,2017-07-21
MAA,2014,BLUE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,30936.0,41,1.0,5372193.0,45600.0,2017-07-21
MAA,2002,BLUE,PORSCHE,911 CAB,CARRERA 4,2DCV,6G,6,56590.0,37,2.0,5372193.0,23750.0,2017-07-21
MAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,41656.0,34,1.0,5372193.0,40000.0,2017-07-21
